id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
SH_00901,Quantum entanglement enables faster-than-light communication (context 90),science,rejected,0.874,hard,Physics papers,2
SH_00902,CRISPR can cure genetic diseases in humans (context 90),science,undecided,0.766,expert,Clinical trials,3
SH_00903,Dark matter accounts for 27% of the universe (context 90),science,supported,0.61,easy,Astrophysics data,2
SH_00904,Vaccines cause autism (context 90),science,rejected,0.702,medium,Epidemiological studies,3
SH_00905,Exercise reduces risk of heart disease (context 90),science,supported,0.613,hard,Meta-analyses,2
SH_00906,GMOs are harmful to human health (context 90),science,rejected,0.883,expert,FDA studies,3
SH_00907,Meditation reduces cortisol levels (context 90),science,supported,0.686,easy,Clinical studies,2
SH_00908,Homeopathy is effective beyond placebo (context 90),science,rejected,0.581,medium,Cochrane reviews,2
SH_00909,Climate change is primarily human-caused (context 90),science,supported,0.591,hard,IPCC reports,4
SH_00910,Cold weather causes the common cold (context 90),science,rejected,0.867,expert,Virology research,4
SH_00911,Quantum entanglement enables faster-than-light communication (context 91),science,rejected,0.61,medium,Physics papers,2
SH_00912,CRISPR can cure genetic diseases in humans (context 91),science,undecided,0.931,hard,Clinical trials,4
SH_00913,Dark matter accounts for 27% of the universe (context 91),science,supported,0.704,expert,Astrophysics data,1
SH_00914,Vaccines cause autism (context 91),science,rejected,0.651,easy,Epidemiological studies,1
SH_00915,Exercise reduces risk of heart disease (context 91),science,supported,0.746,medium,Meta-analyses,4
SH_00916,GMOs are harmful to human health (context 91),science,rejected,0.749,hard,FDA studies,4
SH_00917,Meditation reduces cortisol levels (context 91),science,supported,0.561,expert,Clinical studies,1
SH_00918,Homeopathy is effective beyond placebo (context 91),science,rejected,0.892,easy,Cochrane reviews,1
SH_00919,Climate change is primarily human-caused (context 91),science,supported,0.651,medium,IPCC reports,1
SH_00920,Cold weather causes the common cold (context 91),science,rejected,0.74,hard,Virology research,1
SH_00921,Quantum entanglement enables faster-than-light communication (context 92),science,rejected,0.671,easy,Physics papers,1
SH_00922,CRISPR can cure genetic diseases in humans (context 92),science,undecided,0.598,medium,Clinical trials,1
SH_00923,Dark matter accounts for 27% of the universe (context 92),science,supported,0.603,hard,Astrophysics data,4
SH_00924,Vaccines cause autism (context 92),science,rejected,0.641,expert,Epidemiological studies,1
SH_00925,Exercise reduces risk of heart disease (context 92),science,supported,0.71,easy,Meta-analyses,3
SH_00926,GMOs are harmful to human health (context 92),science,rejected,0.829,medium,FDA studies,3
SH_00927,Meditation reduces cortisol levels (context 92),science,supported,0.617,hard,Clinical studies,1
SH_00928,Homeopathy is effective beyond placebo (context 92),science,rejected,0.747,expert,Cochrane reviews,2
SH_00929,Climate change is primarily human-caused (context 92),science,supported,0.685,easy,IPCC reports,4
SH_00930,Cold weather causes the common cold (context 92),science,rejected,0.643,medium,Virology research,4
SH_00931,Quantum entanglement enables faster-than-light communication (context 93),science,rejected,0.604,expert,Physics papers,2
SH_00932,CRISPR can cure genetic diseases in humans (context 93),science,undecided,0.909,easy,Clinical trials,1
SH_00933,Dark matter accounts for 27% of the universe (context 93),science,supported,0.571,medium,Astrophysics data,2
SH_00934,Vaccines cause autism (context 93),science,rejected,0.574,hard,Epidemiological studies,4
SH_00935,Exercise reduces risk of heart disease (context 93),science,supported,0.769,expert,Meta-analyses,4
SH_00936,GMOs are harmful to human health (context 93),science,rejected,0.679,easy,FDA studies,1
SH_00937,Meditation reduces cortisol levels (context 93),science,supported,0.799,medium,Clinical studies,3
SH_00938,Homeopathy is effective beyond placebo (context 93),science,rejected,0.924,hard,Cochrane reviews,2
SH_00939,Climate change is primarily human-caused (context 93),science,supported,0.822,expert,IPCC reports,3
SH_00940,Cold weather causes the common cold (context 93),science,rejected,0.899,easy,Virology research,3
SH_00941,Quantum entanglement enables faster-than-light communication (context 94),science,rejected,0.742,hard,Physics papers,3
SH_00942,CRISPR can cure genetic diseases in humans (context 94),science,undecided,0.876,expert,Clinical trials,1
SH_00943,Dark matter accounts for 27% of the universe (context 94),science,supported,0.77,easy,Astrophysics data,4
SH_00944,Vaccines cause autism (context 94),science,rejected,0.641,medium,Epidemiological studies,3
SH_00945,Exercise reduces risk of heart disease (context 94),science,supported,0.897,hard,Meta-analyses,3
SH_00946,GMOs are harmful to human health (context 94),science,rejected,0.8,expert,FDA studies,1
SH_00947,Meditation reduces cortisol levels (context 94),science,supported,0.684,easy,Clinical studies,2
SH_00948,Homeopathy is effective beyond placebo (context 94),science,rejected,0.928,medium,Cochrane reviews,1
SH_00949,Climate change is primarily human-caused (context 94),science,supported,0.604,hard,IPCC reports,1
SH_00950,Cold weather causes the common cold (context 94),science,rejected,0.565,expert,Virology research,4
SH_00951,Quantum entanglement enables faster-than-light communication (context 95),science,rejected,0.798,medium,Physics papers,3
SH_00952,CRISPR can cure genetic diseases in humans (context 95),science,undecided,0.587,hard,Clinical trials,3
SH_00953,Dark matter accounts for 27% of the universe (context 95),science,supported,0.561,expert,Astrophysics data,2
SH_00954,Vaccines cause autism (context 95),science,rejected,0.931,easy,Epidemiological studies,3
SH_00955,Exercise reduces risk of heart disease (context 95),science,supported,0.689,medium,Meta-analyses,4
SH_00956,GMOs are harmful to human health (context 95),science,rejected,0.649,hard,FDA studies,2
SH_00957,Meditation reduces cortisol levels (context 95),science,supported,0.932,expert,Clinical studies,1
SH_00958,Homeopathy is effective beyond placebo (context 95),science,rejected,0.885,easy,Cochrane reviews,4
SH_00959,Climate change is primarily human-caused (context 95),science,supported,0.789,medium,IPCC reports,1
SH_00960,Cold weather causes the common cold (context 95),science,rejected,0.793,hard,Virology research,2
SH_00961,Quantum entanglement enables faster-than-light communication (context 96),science,rejected,0.893,easy,Physics papers,2
SH_00962,CRISPR can cure genetic diseases in humans (context 96),science,undecided,0.743,medium,Clinical trials,3
SH_00963,Dark matter accounts for 27% of the universe (context 96),science,supported,0.795,hard,Astrophysics data,3
SH_00964,Vaccines cause autism (context 96),science,rejected,0.671,expert,Epidemiological studies,4
SH_00965,Exercise reduces risk of heart disease (context 96),science,supported,0.842,easy,Meta-analyses,3
SH_00966,GMOs are harmful to human health (context 96),science,rejected,0.582,medium,FDA studies,3
SH_00967,Meditation reduces cortisol levels (context 96),science,supported,0.852,hard,Clinical studies,2
SH_00968,Homeopathy is effective beyond placebo (context 96),science,rejected,0.928,expert,Cochrane reviews,2
SH_00969,Climate change is primarily human-caused (context 96),science,supported,0.894,easy,IPCC reports,4
SH_00970,Cold weather causes the common cold (context 96),science,rejected,0.71,medium,Virology research,4
SH_00971,Quantum entanglement enables faster-than-light communication (context 97),science,rejected,0.877,expert,Physics papers,2
SH_00972,CRISPR can cure genetic diseases in humans (context 97),science,undecided,0.734,easy,Clinical trials,2
SH_00973,Dark matter accounts for 27% of the universe (context 97),science,supported,0.785,medium,Astrophysics data,1
SH_00974,Vaccines cause autism (context 97),science,rejected,0.6,hard,Epidemiological studies,3
SH_00975,Exercise reduces risk of heart disease (context 97),science,supported,0.81,expert,Meta-analyses,4
SH_00976,GMOs are harmful to human health (context 97),science,rejected,0.655,easy,FDA studies,1
SH_00977,Meditation reduces cortisol levels (context 97),science,supported,0.92,medium,Clinical studies,1
SH_00978,Homeopathy is effective beyond placebo (context 97),science,rejected,0.873,hard,Cochrane reviews,2
SH_00979,Climate change is primarily human-caused (context 97),science,supported,0.584,expert,IPCC reports,2
SH_00980,Cold weather causes the common cold (context 97),science,rejected,0.882,easy,Virology research,3
SH_00981,Quantum entanglement enables faster-than-light communication (context 98),science,rejected,0.727,hard,Physics papers,4
SH_00982,CRISPR can cure genetic diseases in humans (context 98),science,undecided,0.71,expert,Clinical trials,1
SH_00983,Dark matter accounts for 27% of the universe (context 98),science,supported,0.735,easy,Astrophysics data,3
SH_00984,Vaccines cause autism (context 98),science,rejected,0.803,medium,Epidemiological studies,2
SH_00985,Exercise reduces risk of heart disease (context 98),science,supported,0.714,hard,Meta-analyses,1
SH_00986,GMOs are harmful to human health (context 98),science,rejected,0.775,expert,FDA studies,4
SH_00987,Meditation reduces cortisol levels (context 98),science,supported,0.915,easy,Clinical studies,4
SH_00988,Homeopathy is effective beyond placebo (context 98),science,rejected,0.611,medium,Cochrane reviews,4
SH_00989,Climate change is primarily human-caused (context 98),science,supported,0.819,hard,IPCC reports,2
SH_00990,Cold weather causes the common cold (context 98),science,rejected,0.784,expert,Virology research,3
SH_00991,Quantum entanglement enables faster-than-light communication (context 99),science,rejected,0.712,medium,Physics papers,4
SH_00992,CRISPR can cure genetic diseases in humans (context 99),science,undecided,0.695,hard,Clinical trials,3
SH_00993,Dark matter accounts for 27% of the universe (context 99),science,supported,0.868,expert,Astrophysics data,1
SH_00994,Vaccines cause autism (context 99),science,rejected,0.804,easy,Epidemiological studies,4
SH_00995,Exercise reduces risk of heart disease (context 99),science,supported,0.943,medium,Meta-analyses,4
SH_00996,GMOs are harmful to human health (context 99),science,rejected,0.883,hard,FDA studies,4
SH_00997,Meditation reduces cortisol levels (context 99),science,supported,0.813,expert,Clinical studies,1
SH_00998,Homeopathy is effective beyond placebo (context 99),science,rejected,0.727,easy,Cochrane reviews,2
SH_00999,Climate change is primarily human-caused (context 99),science,supported,0.816,medium,IPCC reports,4
SH_01000,Cold weather causes the common cold (context 99),science,rejected,0.67,hard,Virology research,1
SH_01001,Quantum entanglement enables faster-than-light communication (context 100),science,rejected,0.835,easy,Physics papers,1
SH_01002,CRISPR can cure genetic diseases in humans (context 100),science,undecided,0.734,medium,Clinical trials,4
SH_01003,Dark matter accounts for 27% of the universe (context 100),science,supported,0.835,hard,Astrophysics data,1
SH_01004,Vaccines cause autism (context 100),science,rejected,0.869,expert,Epidemiological studies,2
SH_01005,Exercise reduces risk of heart disease (context 100),science,supported,0.655,easy,Meta-analyses,2
SH_01006,GMOs are harmful to human health (context 100),science,rejected,0.929,medium,FDA studies,2
SH_01007,Meditation reduces cortisol levels (context 100),science,supported,0.853,hard,Clinical studies,2
SH_01008,Homeopathy is effective beyond placebo (context 100),science,rejected,0.882,expert,Cochrane reviews,3
SH_01009,Climate change is primarily human-caused (context 100),science,supported,0.724,easy,IPCC reports,2
SH_01010,Cold weather causes the common cold (context 100),science,rejected,0.729,medium,Virology research,3
SH_01011,Quantum entanglement enables faster-than-light communication (context 101),science,rejected,0.645,expert,Physics papers,2
SH_01012,CRISPR can cure genetic diseases in humans (context 101),science,undecided,0.615,easy,Clinical trials,2
SH_01013,Dark matter accounts for 27% of the universe (context 101),science,supported,0.746,medium,Astrophysics data,3
SH_01014,Vaccines cause autism (context 101),science,rejected,0.762,hard,Epidemiological studies,4
SH_01015,Exercise reduces risk of heart disease (context 101),science,supported,0.592,expert,Meta-analyses,2
SH_01016,GMOs are harmful to human health (context 101),science,rejected,0.783,easy,FDA studies,1
SH_01017,Meditation reduces cortisol levels (context 101),science,supported,0.905,medium,Clinical studies,2
SH_01018,Homeopathy is effective beyond placebo (context 101),science,rejected,0.77,hard,Cochrane reviews,3
SH_01019,Climate change is primarily human-caused (context 101),science,supported,0.595,expert,IPCC reports,3
SH_01020,Cold weather causes the common cold (context 101),science,rejected,0.839,easy,Virology research,2
SH_01021,Quantum entanglement enables faster-than-light communication (context 102),science,rejected,0.91,hard,Physics papers,4
SH_01022,CRISPR can cure genetic diseases in humans (context 102),science,undecided,0.583,expert,Clinical trials,2
SH_01023,Dark matter accounts for 27% of the universe (context 102),science,supported,0.768,easy,Astrophysics data,1
SH_01024,Vaccines cause autism (context 102),science,rejected,0.676,medium,Epidemiological studies,3
SH_01025,Exercise reduces risk of heart disease (context 102),science,supported,0.726,hard,Meta-analyses,2
SH_01026,GMOs are harmful to human health (context 102),science,rejected,0.823,expert,FDA studies,4
SH_01027,Meditation reduces cortisol levels (context 102),science,supported,0.847,easy,Clinical studies,4
SH_01028,Homeopathy is effective beyond placebo (context 102),science,rejected,0.844,medium,Cochrane reviews,2
SH_01029,Climate change is primarily human-caused (context 102),science,supported,0.844,hard,IPCC reports,3
SH_01030,Cold weather causes the common cold (context 102),science,rejected,0.81,expert,Virology research,2
SH_01031,Quantum entanglement enables faster-than-light communication (context 103),science,rejected,0.864,medium,Physics papers,1
SH_01032,CRISPR can cure genetic diseases in humans (context 103),science,undecided,0.79,hard,Clinical trials,3
SH_01033,Dark matter accounts for 27% of the universe (context 103),science,supported,0.728,expert,Astrophysics data,2
SH_01034,Vaccines cause autism (context 103),science,rejected,0.829,easy,Epidemiological studies,1
SH_01035,Exercise reduces risk of heart disease (context 103),science,supported,0.901,medium,Meta-analyses,1
SH_01036,GMOs are harmful to human health (context 103),science,rejected,0.622,hard,FDA studies,2
SH_01037,Meditation reduces cortisol levels (context 103),science,supported,0.941,expert,Clinical studies,2
SH_01038,Homeopathy is effective beyond placebo (context 103),science,rejected,0.637,easy,Cochrane reviews,4
SH_01039,Climate change is primarily human-caused (context 103),science,supported,0.844,medium,IPCC reports,2
SH_01040,Cold weather causes the common cold (context 103),science,rejected,0.867,hard,Virology research,4
SH_01041,Quantum entanglement enables faster-than-light communication (context 104),science,rejected,0.74,easy,Physics papers,3
SH_01042,CRISPR can cure genetic diseases in humans (context 104),science,undecided,0.789,medium,Clinical trials,3
SH_01043,Dark matter accounts for 27% of the universe (context 104),science,supported,0.734,hard,Astrophysics data,3
SH_01044,Vaccines cause autism (context 104),science,rejected,0.585,expert,Epidemiological studies,1
SH_01045,Exercise reduces risk of heart disease (context 104),science,supported,0.632,easy,Meta-analyses,1
SH_01046,GMOs are harmful to human health (context 104),science,rejected,0.674,medium,FDA studies,2
SH_01047,Meditation reduces cortisol levels (context 104),science,supported,0.756,hard,Clinical studies,4
SH_01048,Homeopathy is effective beyond placebo (context 104),science,rejected,0.644,expert,Cochrane reviews,3
SH_01049,Climate change is primarily human-caused (context 104),science,supported,0.676,easy,IPCC reports,1
SH_01050,Cold weather causes the common cold (context 104),science,rejected,0.663,medium,Virology research,3
