id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
FC_00001,The Earth is round,general,supported,0.7457245325549323,easy,Scientific consensus; textbook references,3
FC_00747,Goldfish have a 3-second memory - variation 74,general,rejected,0.6759055651356586,hard,Scientific consensus; textbook references,2
FC_00748,Bats are blind - variation 74,general,rejected,0.8615599884061205,hard,Scientific consensus; textbook references,1
FC_00749,Mount Everest is the tallest mountain on Earth - variation 74,general,supported,0.7245989950210375,hard,Scientific consensus; textbook references,1
FC_00750,The Amazon is the longest river in the world - variation 74,general,rejected,0.9016780762679745,hard,Scientific consensus; textbook references,1
FC_00751,The Earth is round - variation 75,general,supported,0.8767373801416449,expert,Scientific consensus; textbook references,3
FC_00752,Water boils at 100°C at sea level - variation 75,general,supported,0.7338651494599967,expert,Scientific consensus; textbook references,3
FC_00753,The Great Wall of China is visible from space - variation 75,general,rejected,0.7621343670832328,expert,Scientific consensus; textbook references,2
FC_00754,Humans use only 10% of their brain - variation 75,general,rejected,0.7272814589491874,expert,Scientific consensus; textbook references,3
FC_00755,Lightning never strikes the same place twice - variation 75,general,rejected,0.9465379940440726,expert,Scientific consensus; textbook references,3
FC_00756,The Sun is a star - variation 75,general,supported,0.8554250654610398,expert,Scientific consensus; textbook references,3
FC_00757,Goldfish have a 3-second memory - variation 75,general,rejected,0.7675906590277026,expert,Scientific consensus; textbook references,1
FC_00758,Bats are blind - variation 75,general,rejected,0.7505512400221523,expert,Scientific consensus; textbook references,3
FC_00759,Mount Everest is the tallest mountain on Earth - variation 75,general,supported,0.8021026366632236,expert,Scientific consensus; textbook references,1
FC_00760,The Amazon is the longest river in the world - variation 75,general,rejected,0.9371351751710169,expert,Scientific consensus; textbook references,2
FC_00761,The Earth is round - variation 76,general,supported,0.6988064805986798,easy,Scientific consensus; textbook references,3
FC_00762,Water boils at 100°C at sea level - variation 76,general,supported,0.7942560791074549,easy,Scientific consensus; textbook references,3
FC_00763,The Great Wall of China is visible from space - variation 76,general,rejected,0.7280157120865726,easy,Scientific consensus; textbook references,2
FC_00764,Humans use only 10% of their brain - variation 76,general,rejected,0.9238896979997511,easy,Scientific consensus; textbook references,2
FC_00765,Lightning never strikes the same place twice - variation 76,general,rejected,0.6947552476192927,easy,Scientific consensus; textbook references,2
FC_00766,The Sun is a star - variation 76,general,supported,0.9377548005918215,easy,Scientific consensus; textbook references,1
FC_00767,Goldfish have a 3-second memory - variation 76,general,rejected,0.8422858131272611,easy,Scientific consensus; textbook references,1
FC_00768,Bats are blind - variation 76,general,rejected,0.9035391019081311,easy,Scientific consensus; textbook references,3
FC_00769,Mount Everest is the tallest mountain on Earth - variation 76,general,supported,0.7029978459511115,easy,Scientific consensus; textbook references,1
FC_00770,The Amazon is the longest river in the world - variation 76,general,rejected,0.7416373487134016,easy,Scientific consensus; textbook references,3
FC_00771,The Earth is round - variation 77,general,supported,0.7979882429139367,medium,Scientific consensus; textbook references,1
FC_00772,Water boils at 100°C at sea level - variation 77,general,supported,0.6403806124985143,medium,Scientific consensus; textbook references,2
FC_00773,The Great Wall of China is visible from space - variation 77,general,rejected,0.6921481355935409,medium,Scientific consensus; textbook references,3
FC_00774,Humans use only 10% of their brain - variation 77,general,rejected,0.8269938647199901,medium,Scientific consensus; textbook references,2
FC_00775,Lightning never strikes the same place twice - variation 77,general,rejected,0.9028178909552695,medium,Scientific consensus; textbook references,1
FC_00776,The Sun is a star - variation 77,general,supported,0.7512297201312812,medium,Scientific consensus; textbook references,1
FC_00777,Goldfish have a 3-second memory - variation 77,general,rejected,0.926062723625132,medium,Scientific consensus; textbook references,3
FC_00778,Bats are blind - variation 77,general,rejected,0.9374030166249687,medium,Scientific consensus; textbook references,2
FC_00779,Mount Everest is the tallest mountain on Earth - variation 77,general,supported,0.7396415862782814,medium,Scientific consensus; textbook references,1
FC_00780,The Amazon is the longest river in the world - variation 77,general,rejected,0.8523355677082727,medium,Scientific consensus; textbook references,1
FC_00781,The Earth is round - variation 78,general,supported,0.6611959001558558,hard,Scientific consensus; textbook references,2
FC_00782,Water boils at 100°C at sea level - variation 78,general,supported,0.6270565069141675,hard,Scientific consensus; textbook references,3
FC_00783,The Great Wall of China is visible from space - variation 78,general,rejected,0.9396663390415838,hard,Scientific consensus; textbook references,1
FC_00784,Humans use only 10% of their brain - variation 78,general,rejected,0.7529082349459668,hard,Scientific consensus; textbook references,2
FC_00785,Lightning never strikes the same place twice - variation 78,general,rejected,0.6919329193998508,hard,Scientific consensus; textbook references,2
FC_00786,The Sun is a star - variation 78,general,supported,0.7581840395509831,hard,Scientific consensus; textbook references,3
FC_00787,Goldfish have a 3-second memory - variation 78,general,rejected,0.8655226048348668,hard,Scientific consensus; textbook references,3
FC_00788,Bats are blind - variation 78,general,rejected,0.6668211334072407,hard,Scientific consensus; textbook references,2
FC_00789,Mount Everest is the tallest mountain on Earth - variation 78,general,supported,0.7615208457106901,hard,Scientific consensus; textbook references,3
FC_00790,The Amazon is the longest river in the world - variation 78,general,rejected,0.736610591825373,hard,Scientific consensus; textbook references,3
FC_00791,The Earth is round - variation 79,general,supported,0.7875060238423891,expert,Scientific consensus; textbook references,2
FC_00792,Water boils at 100°C at sea level - variation 79,general,supported,0.8083448577246889,expert,Scientific consensus; textbook references,3
FC_00793,The Great Wall of China is visible from space - variation 79,general,rejected,0.9181810579891612,expert,Scientific consensus; textbook references,2
FC_00794,Humans use only 10% of their brain - variation 79,general,rejected,0.8750489055503279,expert,Scientific consensus; textbook references,3
FC_00795,Lightning never strikes the same place twice - variation 79,general,rejected,0.6362707526343059,expert,Scientific consensus; textbook references,2
FC_00796,The Sun is a star - variation 79,general,supported,0.714692235718907,expert,Scientific consensus; textbook references,2
FC_00797,Goldfish have a 3-second memory - variation 79,general,rejected,0.6879797350890942,expert,Scientific consensus; textbook references,2
FC_00798,Bats are blind - variation 79,general,rejected,0.8892730597064491,expert,Scientific consensus; textbook references,2
FC_00799,Mount Everest is the tallest mountain on Earth - variation 79,general,supported,0.7464249834874767,expert,Scientific consensus; textbook references,3
FC_00800,The Amazon is the longest river in the world - variation 79,general,rejected,0.7372331696478669,expert,Scientific consensus; textbook references,1
FC_00801,The Earth is round - variation 80,general,supported,0.81160826707827,easy,Scientific consensus; textbook references,2
FC_00802,Water boils at 100°C at sea level - variation 80,general,supported,0.871560783756977,easy,Scientific consensus; textbook references,3
FC_00803,The Great Wall of China is visible from space - variation 80,general,rejected,0.7742025078390977,easy,Scientific consensus; textbook references,1
FC_00804,Humans use only 10% of their brain - variation 80,general,rejected,0.601710239147735,easy,Scientific consensus; textbook references,1
FC_00805,Lightning never strikes the same place twice - variation 80,general,rejected,0.916269867807322,easy,Scientific consensus; textbook references,2
FC_00806,The Sun is a star - variation 80,general,supported,0.7233081624727267,easy,Scientific consensus; textbook references,2
FC_00807,Goldfish have a 3-second memory - variation 80,general,rejected,0.889902889588055,easy,Scientific consensus; textbook references,3
FC_00808,Bats are blind - variation 80,general,rejected,0.8908999700926556,easy,Scientific consensus; textbook references,2
FC_00809,Mount Everest is the tallest mountain on Earth - variation 80,general,supported,0.6638264741585332,easy,Scientific consensus; textbook references,2
FC_00810,The Amazon is the longest river in the world - variation 80,general,rejected,0.8321109874135568,easy,Scientific consensus; textbook references,1
FC_00811,The Earth is round - variation 81,general,supported,0.6512806755121279,medium,Scientific consensus; textbook references,3
FC_00812,Water boils at 100°C at sea level - variation 81,general,supported,0.6744996813477205,medium,Scientific consensus; textbook references,3
FC_00813,The Great Wall of China is visible from space - variation 81,general,rejected,0.7542098037947556,medium,Scientific consensus; textbook references,3
FC_00814,Humans use only 10% of their brain - variation 81,general,rejected,0.8582448285858887,medium,Scientific consensus; textbook references,3
FC_00815,Lightning never strikes the same place twice - variation 81,general,rejected,0.7864449923792719,medium,Scientific consensus; textbook references,1
FC_00816,The Sun is a star - variation 81,general,supported,0.7744659998114585,medium,Scientific consensus; textbook references,1
FC_00817,Goldfish have a 3-second memory - variation 81,general,rejected,0.6015394469173637,medium,Scientific consensus; textbook references,2
FC_00818,Bats are blind - variation 81,general,rejected,0.8931747328154693,medium,Scientific consensus; textbook references,2
FC_00819,Mount Everest is the tallest mountain on Earth - variation 81,general,supported,0.8940937016413135,medium,Scientific consensus; textbook references,3
FC_00820,The Amazon is the longest river in the world - variation 81,general,rejected,0.6407732038209102,medium,Scientific consensus; textbook references,1
FC_00821,The Earth is round - variation 82,general,supported,0.6571692683069121,hard,Scientific consensus; textbook references,1
FC_00822,Water boils at 100°C at sea level - variation 82,general,supported,0.646618006281486,hard,Scientific consensus; textbook references,3
FC_00823,The Great Wall of China is visible from space - variation 82,general,rejected,0.6592827901838769,hard,Scientific consensus; textbook references,3
FC_00824,Humans use only 10% of their brain - variation 82,general,rejected,0.8786179327426304,hard,Scientific consensus; textbook references,3
FC_00825,Lightning never strikes the same place twice - variation 82,general,rejected,0.6020248848516874,hard,Scientific consensus; textbook references,2
FC_00826,The Sun is a star - variation 82,general,supported,0.6376376974964821,hard,Scientific consensus; textbook references,1
FC_00827,Goldfish have a 3-second memory - variation 82,general,rejected,0.8947320211996929,hard,Scientific consensus; textbook references,3
FC_00828,Bats are blind - variation 82,general,rejected,0.8347201034492219,hard,Scientific consensus; textbook references,1
FC_00829,Mount Everest is the tallest mountain on Earth - variation 82,general,supported,0.8710196792614582,hard,Scientific consensus; textbook references,3
FC_00830,The Amazon is the longest river in the world - variation 82,general,rejected,0.8933269123984942,hard,Scientific consensus; textbook references,2
FC_00831,The Earth is round - variation 83,general,supported,0.6065136676859504,expert,Scientific consensus; textbook references,2
FC_00832,Water boils at 100°C at sea level - variation 83,general,supported,0.7064822731853762,expert,Scientific consensus; textbook references,3
FC_00833,The Great Wall of China is visible from space - variation 83,general,rejected,0.8349277321421389,expert,Scientific consensus; textbook references,3
FC_00834,Humans use only 10% of their brain - variation 83,general,rejected,0.9348526501775114,expert,Scientific consensus; textbook references,2
FC_00835,Lightning never strikes the same place twice - variation 83,general,rejected,0.7533894398906911,expert,Scientific consensus; textbook references,1
FC_00836,The Sun is a star - variation 83,general,supported,0.938495777940326,expert,Scientific consensus; textbook references,1
FC_00837,Goldfish have a 3-second memory - variation 83,general,rejected,0.7278673962314968,expert,Scientific consensus; textbook references,2
FC_00838,Bats are blind - variation 83,general,rejected,0.935594207609068,expert,Scientific consensus; textbook references,1
FC_00839,Mount Everest is the tallest mountain on Earth - variation 83,general,supported,0.818034664608944,expert,Scientific consensus; textbook references,3
FC_00840,The Amazon is the longest river in the world - variation 83,general,rejected,0.8212696117126986,expert,Scientific consensus; textbook references,1
FC_00841,The Earth is round - variation 84,general,supported,0.6911169323223125,easy,Scientific consensus; textbook references,3
FC_00842,Water boils at 100°C at sea level - variation 84,general,supported,0.7986040658695616,easy,Scientific consensus; textbook references,1
FC_00843,The Great Wall of China is visible from space - variation 84,general,rejected,0.6315162270686757,easy,Scientific consensus; textbook references,3
FC_00844,Humans use only 10% of their brain - variation 84,general,rejected,0.669574622308636,easy,Scientific consensus; textbook references,3
FC_00845,Lightning never strikes the same place twice - variation 84,general,rejected,0.912632260899296,easy,Scientific consensus; textbook references,3
FC_00846,The Sun is a star - variation 84,general,supported,0.7216248542418965,easy,Scientific consensus; textbook references,1
FC_00847,Goldfish have a 3-second memory - variation 84,general,rejected,0.8181195616206104,easy,Scientific consensus; textbook references,3
FC_00848,Bats are blind - variation 84,general,rejected,0.7772203705905782,easy,Scientific consensus; textbook references,3
FC_00849,Mount Everest is the tallest mountain on Earth - variation 84,general,supported,0.6163681130010421,easy,Scientific consensus; textbook references,3
FC_00850,The Amazon is the longest river in the world - variation 84,general,rejected,0.8534978345501572,easy,Scientific consensus; textbook references,2
FC_00851,The Earth is round - variation 85,general,supported,0.8678697146085999,medium,Scientific consensus; textbook references,2
FC_00852,Water boils at 100°C at sea level - variation 85,general,supported,0.7001243363670392,medium,Scientific consensus; textbook references,1
FC_00853,The Great Wall of China is visible from space - variation 85,general,rejected,0.7457046516749388,medium,Scientific consensus; textbook references,3
FC_00854,Humans use only 10% of their brain - variation 85,general,rejected,0.7352938342356568,medium,Scientific consensus; textbook references,3
FC_00855,Lightning never strikes the same place twice - variation 85,general,rejected,0.7364048875435367,medium,Scientific consensus; textbook references,1
FC_00856,The Sun is a star - variation 85,general,supported,0.6349526348627492,medium,Scientific consensus; textbook references,1
FC_00857,Goldfish have a 3-second memory - variation 85,general,rejected,0.7420969836343388,medium,Scientific consensus; textbook references,3
FC_00858,Bats are blind - variation 85,general,rejected,0.6003339462988946,medium,Scientific consensus; textbook references,2
FC_00859,Mount Everest is the tallest mountain on Earth - variation 85,general,supported,0.7994284356694217,medium,Scientific consensus; textbook references,3
FC_00860,The Amazon is the longest river in the world - variation 85,general,rejected,0.7352309697247791,medium,Scientific consensus; textbook references,2
FC_00861,The Earth is round - variation 86,general,supported,0.7799299530757687,hard,Scientific consensus; textbook references,3
FC_00862,Water boils at 100°C at sea level - variation 86,general,supported,0.8844058321851803,hard,Scientific consensus; textbook references,2
FC_00863,The Great Wall of China is visible from space - variation 86,general,rejected,0.9237873424435847,hard,Scientific consensus; textbook references,1
FC_00864,Humans use only 10% of their brain - variation 86,general,rejected,0.8989815485825947,hard,Scientific consensus; textbook references,2
FC_00865,Lightning never strikes the same place twice - variation 86,general,rejected,0.9217325377789121,hard,Scientific consensus; textbook references,1
FC_00866,The Sun is a star - variation 86,general,supported,0.7537631092225335,hard,Scientific consensus; textbook references,2
FC_00867,Goldfish have a 3-second memory - variation 86,general,rejected,0.6519155346155803,hard,Scientific consensus; textbook references,3
FC_00868,Bats are blind - variation 86,general,rejected,0.6466306535284014,hard,Scientific consensus; textbook references,2
FC_00869,Mount Everest is the tallest mountain on Earth - variation 86,general,supported,0.720876872639602,hard,Scientific consensus; textbook references,2
FC_00870,The Amazon is the longest river in the world - variation 86,general,rejected,0.7950159047635365,hard,Scientific consensus; textbook references,1
FC_00871,The Earth is round - variation 87,general,supported,0.9461332907615696,expert,Scientific consensus; textbook references,3
FC_00872,Water boils at 100°C at sea level - variation 87,general,supported,0.8144582812250027,expert,Scientific consensus; textbook references,1
FC_00873,The Great Wall of China is visible from space - variation 87,general,rejected,0.6620142065840013,expert,Scientific consensus; textbook references,1
FC_00874,Humans use only 10% of their brain - variation 87,general,rejected,0.7011080053061746,expert,Scientific consensus; textbook references,1
FC_00875,Lightning never strikes the same place twice - variation 87,general,rejected,0.6912192230026823,expert,Scientific consensus; textbook references,1
FC_00876,The Sun is a star - variation 87,general,supported,0.7281845999008167,expert,Scientific consensus; textbook references,3
FC_00877,Goldfish have a 3-second memory - variation 87,general,rejected,0.691830710082736,expert,Scientific consensus; textbook references,2
FC_00878,Bats are blind - variation 87,general,rejected,0.7312985554762774,expert,Scientific consensus; textbook references,3
FC_00879,Mount Everest is the tallest mountain on Earth - variation 87,general,supported,0.8165332776208811,expert,Scientific consensus; textbook references,1
FC_00880,The Amazon is the longest river in the world - variation 87,general,rejected,0.8454785606038557,expert,Scientific consensus; textbook references,3
FC_00881,The Earth is round - variation 88,general,supported,0.622343259214875,easy,Scientific consensus; textbook references,2
FC_00882,Water boils at 100°C at sea level - variation 88,general,supported,0.698061889239922,easy,Scientific consensus; textbook references,1
FC_00883,The Great Wall of China is visible from space - variation 88,general,rejected,0.6258130579499298,easy,Scientific consensus; textbook references,1
FC_00884,Humans use only 10% of their brain - variation 88,general,rejected,0.8526737298094184,easy,Scientific consensus; textbook references,2
FC_00885,Lightning never strikes the same place twice - variation 88,general,rejected,0.7641808130991836,easy,Scientific consensus; textbook references,3
FC_00886,The Sun is a star - variation 88,general,supported,0.8409245436318338,easy,Scientific consensus; textbook references,2
FC_00887,Goldfish have a 3-second memory - variation 88,general,rejected,0.8219032205827441,easy,Scientific consensus; textbook references,1
FC_00888,Bats are blind - variation 88,general,rejected,0.8705162409892386,easy,Scientific consensus; textbook references,2
FC_00889,Mount Everest is the tallest mountain on Earth - variation 88,general,supported,0.9141431606704024,easy,Scientific consensus; textbook references,2
FC_00890,The Amazon is the longest river in the world - variation 88,general,rejected,0.8018629859443949,easy,Scientific consensus; textbook references,1
FC_00891,The Earth is round - variation 89,general,supported,0.7436790299674514,medium,Scientific consensus; textbook references,1
FC_00892,Water boils at 100°C at sea level - variation 89,general,supported,0.6493807767194095,medium,Scientific consensus; textbook references,3
FC_00893,The Great Wall of China is visible from space - variation 89,general,rejected,0.6653643333280953,medium,Scientific consensus; textbook references,3
FC_00894,Humans use only 10% of their brain - variation 89,general,rejected,0.816738393323101,medium,Scientific consensus; textbook references,2
FC_00895,Lightning never strikes the same place twice - variation 89,general,rejected,0.9238387654595865,medium,Scientific consensus; textbook references,2
FC_00896,The Sun is a star - variation 89,general,supported,0.6975047626335387,medium,Scientific consensus; textbook references,3
FC_00897,Goldfish have a 3-second memory - variation 89,general,rejected,0.644499891818803,medium,Scientific consensus; textbook references,2
FC_00898,Bats are blind - variation 89,general,rejected,0.6505311384185727,medium,Scientific consensus; textbook references,3
FC_00899,Mount Everest is the tallest mountain on Earth - variation 89,general,supported,0.8964210060162202,medium,Scientific consensus; textbook references,3
FC_00900,The Amazon is the longest river in the world - variation 89,general,rejected,0.8372943536200879,medium,Scientific consensus; textbook references,1
FC_00901,The Earth is round - variation 90,general,supported,0.7850920498304008,hard,Scientific consensus; textbook references,3
FC_00902,Water boils at 100°C at sea level - variation 90,general,supported,0.9355814389070944,hard,Scientific consensus; textbook references,3
FC_00903,The Great Wall of China is visible from space - variation 90,general,rejected,0.8009614255312655,hard,Scientific consensus; textbook references,3
FC_00904,Humans use only 10% of their brain - variation 90,general,rejected,0.6027996723137312,hard,Scientific consensus; textbook references,3
FC_00905,Lightning never strikes the same place twice - variation 90,general,rejected,0.7929674418861644,hard,Scientific consensus; textbook references,3
FC_00906,The Sun is a star - variation 90,general,supported,0.847977168824694,hard,Scientific consensus; textbook references,3
FC_00907,Goldfish have a 3-second memory - variation 90,general,rejected,0.855495877223726,hard,Scientific consensus; textbook references,1
FC_00908,Bats are blind - variation 90,general,rejected,0.798227515596186,hard,Scientific consensus; textbook references,2
FC_00909,Mount Everest is the tallest mountain on Earth - variation 90,general,supported,0.9161379199422686,hard,Scientific consensus; textbook references,1
FC_00910,The Amazon is the longest river in the world - variation 90,general,rejected,0.947831942253778,hard,Scientific consensus; textbook references,1
FC_00911,The Earth is round - variation 91,general,supported,0.7396796742966569,expert,Scientific consensus; textbook references,2
FC_00912,Water boils at 100°C at sea level - variation 91,general,supported,0.7658260387969829,expert,Scientific consensus; textbook references,3
FC_00913,The Great Wall of China is visible from space - variation 91,general,rejected,0.6846492721097399,expert,Scientific consensus; textbook references,3
FC_00914,Humans use only 10% of their brain - variation 91,general,rejected,0.8845800732707164,expert,Scientific consensus; textbook references,3
FC_00915,Lightning never strikes the same place twice - variation 91,general,rejected,0.9027078470399966,expert,Scientific consensus; textbook references,2
FC_00916,The Sun is a star - variation 91,general,supported,0.7866204735556301,expert,Scientific consensus; textbook references,1
FC_00917,Goldfish have a 3-second memory - variation 91,general,rejected,0.8537693725596088,expert,Scientific consensus; textbook references,2
FC_00918,Bats are blind - variation 91,general,rejected,0.6518161302288817,expert,Scientific consensus; textbook references,1
FC_00919,Mount Everest is the tallest mountain on Earth - variation 91,general,supported,0.685473184880502,expert,Scientific consensus; textbook references,1
FC_00920,The Amazon is the longest river in the world - variation 91,general,rejected,0.6508558029001978,expert,Scientific consensus; textbook references,1
FC_00921,The Earth is round - variation 92,general,supported,0.77580929317391,easy,Scientific consensus; textbook references,2
FC_00922,Water boils at 100°C at sea level - variation 92,general,supported,0.8344655952458158,easy,Scientific consensus; textbook references,2
FC_00923,The Great Wall of China is visible from space - variation 92,general,rejected,0.7894226388089327,easy,Scientific consensus; textbook references,3
FC_00924,Humans use only 10% of their brain - variation 92,general,rejected,0.7843098391329171,easy,Scientific consensus; textbook references,2
FC_00925,Lightning never strikes the same place twice - variation 92,general,rejected,0.7513628312516675,easy,Scientific consensus; textbook references,3
FC_00926,The Sun is a star - variation 92,general,supported,0.8597282181498569,easy,Scientific consensus; textbook references,2
FC_00927,Goldfish have a 3-second memory - variation 92,general,rejected,0.7754729288664335,easy,Scientific consensus; textbook references,2
FC_00928,Bats are blind - variation 92,general,rejected,0.6751568040258606,easy,Scientific consensus; textbook references,1
FC_00929,Mount Everest is the tallest mountain on Earth - variation 92,general,supported,0.6194558505974016,easy,Scientific consensus; textbook references,1
FC_00930,The Amazon is the longest river in the world - variation 92,general,rejected,0.8111117150974254,easy,Scientific consensus; textbook references,2
FC_00931,The Earth is round - variation 93,general,supported,0.8197944167021276,medium,Scientific consensus; textbook references,2
FC_00932,Water boils at 100°C at sea level - variation 93,general,supported,0.6808808452323483,medium,Scientific consensus; textbook references,1
FC_00933,The Great Wall of China is visible from space - variation 93,general,rejected,0.875010001222099,medium,Scientific consensus; textbook references,1
FC_00934,Humans use only 10% of their brain - variation 93,general,rejected,0.809764201039352,medium,Scientific consensus; textbook references,1
FC_00935,Lightning never strikes the same place twice - variation 93,general,rejected,0.7323051833041939,medium,Scientific consensus; textbook references,3
FC_00936,The Sun is a star - variation 93,general,supported,0.8957215160916578,medium,Scientific consensus; textbook references,2
FC_00937,Goldfish have a 3-second memory - variation 93,general,rejected,0.7372129101655894,medium,Scientific consensus; textbook references,2
FC_00938,Bats are blind - variation 93,general,rejected,0.7996517568534558,medium,Scientific consensus; textbook references,1
FC_00939,Mount Everest is the tallest mountain on Earth - variation 93,general,supported,0.768725030533369,medium,Scientific consensus; textbook references,1
FC_00940,The Amazon is the longest river in the world - variation 93,general,rejected,0.9222012804107331,medium,Scientific consensus; textbook references,1
FC_00941,The Earth is round - variation 94,general,supported,0.9340202464878439,hard,Scientific consensus; textbook references,3
FC_00942,Water boils at 100°C at sea level - variation 94,general,supported,0.7757836155925573,hard,Scientific consensus; textbook references,2
FC_00943,The Great Wall of China is visible from space - variation 94,general,rejected,0.8123149579182444,hard,Scientific consensus; textbook references,2
FC_00944,Humans use only 10% of their brain - variation 94,general,rejected,0.6651325667968937,hard,Scientific consensus; textbook references,2
FC_00945,Lightning never strikes the same place twice - variation 94,general,rejected,0.8221514318287421,hard,Scientific consensus; textbook references,1
FC_00946,The Sun is a star - variation 94,general,supported,0.9304887066604264,hard,Scientific consensus; textbook references,2
FC_00947,Goldfish have a 3-second memory - variation 94,general,rejected,0.6571718668947204,hard,Scientific consensus; textbook references,3
FC_00948,Bats are blind - variation 94,general,rejected,0.809724459933864,hard,Scientific consensus; textbook references,1
FC_00949,Mount Everest is the tallest mountain on Earth - variation 94,general,supported,0.9197230193693064,hard,Scientific consensus; textbook references,3
FC_00950,The Amazon is the longest river in the world - variation 94,general,rejected,0.7214993862906258,hard,Scientific consensus; textbook references,1
FC_00951,The Earth is round - variation 95,general,supported,0.8825718370151184,expert,Scientific consensus; textbook references,1
FC_00952,Water boils at 100°C at sea level - variation 95,general,supported,0.78539468779015,expert,Scientific consensus; textbook references,3
FC_00953,The Great Wall of China is visible from space - variation 95,general,rejected,0.8827185939139917,expert,Scientific consensus; textbook references,3
FC_00954,Humans use only 10% of their brain - variation 95,general,rejected,0.6451503253680398,expert,Scientific consensus; textbook references,3
FC_00955,Lightning never strikes the same place twice - variation 95,general,rejected,0.8952112151578717,expert,Scientific consensus; textbook references,3
FC_00956,The Sun is a star - variation 95,general,supported,0.8125093843383522,expert,Scientific consensus; textbook references,1
FC_00957,Goldfish have a 3-second memory - variation 95,general,rejected,0.9283808693759159,expert,Scientific consensus; textbook references,1
FC_00958,Bats are blind - variation 95,general,rejected,0.8635231975539752,expert,Scientific consensus; textbook references,3
FC_00959,Mount Everest is the tallest mountain on Earth - variation 95,general,supported,0.802187856564518,expert,Scientific consensus; textbook references,2
FC_00960,The Amazon is the longest river in the world - variation 95,general,rejected,0.8960066036084773,expert,Scientific consensus; textbook references,1
FC_00961,The Earth is round - variation 96,general,supported,0.6388113983803595,easy,Scientific consensus; textbook references,2
FC_00962,Water boils at 100°C at sea level - variation 96,general,supported,0.6160597698858266,easy,Scientific consensus; textbook references,2
FC_00963,The Great Wall of China is visible from space - variation 96,general,rejected,0.8639460547527222,easy,Scientific consensus; textbook references,1
FC_00964,Humans use only 10% of their brain - variation 96,general,rejected,0.6262618873803912,easy,Scientific consensus; textbook references,3
FC_00965,Lightning never strikes the same place twice - variation 96,general,rejected,0.7919475583720839,easy,Scientific consensus; textbook references,3
FC_00966,The Sun is a star - variation 96,general,supported,0.7902600646877658,easy,Scientific consensus; textbook references,2
FC_00967,Goldfish have a 3-second memory - variation 96,general,rejected,0.63345790906604,easy,Scientific consensus; textbook references,3
FC_00968,Bats are blind - variation 96,general,rejected,0.7200405141641659,easy,Scientific consensus; textbook references,1
FC_00969,Mount Everest is the tallest mountain on Earth - variation 96,general,supported,0.7828021152528853,easy,Scientific consensus; textbook references,3
FC_00970,The Amazon is the longest river in the world - variation 96,general,rejected,0.8716576400417434,easy,Scientific consensus; textbook references,3
FC_00971,The Earth is round - variation 97,general,supported,0.8580588720018847,medium,Scientific consensus; textbook references,2
FC_00972,Water boils at 100°C at sea level - variation 97,general,supported,0.8471108369435641,medium,Scientific consensus; textbook references,1
FC_00973,The Great Wall of China is visible from space - variation 97,general,rejected,0.7853706214881118,medium,Scientific consensus; textbook references,2
FC_00974,Humans use only 10% of their brain - variation 97,general,rejected,0.789981143393095,medium,Scientific consensus; textbook references,1
FC_00975,Lightning never strikes the same place twice - variation 97,general,rejected,0.6000227926608702,medium,Scientific consensus; textbook references,1
FC_00976,The Sun is a star - variation 97,general,supported,0.7409382623046965,medium,Scientific consensus; textbook references,2
FC_00977,Goldfish have a 3-second memory - variation 97,general,rejected,0.9129437986174203,medium,Scientific consensus; textbook references,2
FC_00978,Bats are blind - variation 97,general,rejected,0.6215184131106917,medium,Scientific consensus; textbook references,3
FC_00979,Mount Everest is the tallest mountain on Earth - variation 97,general,supported,0.644848086663231,medium,Scientific consensus; textbook references,3
FC_00980,The Amazon is the longest river in the world - variation 97,general,rejected,0.7389347798016784,medium,Scientific consensus; textbook references,1
FC_00981,The Earth is round - variation 98,general,supported,0.9469806252805165,hard,Scientific consensus; textbook references,1
FC_00982,Water boils at 100°C at sea level - variation 98,general,supported,0.9181174251507228,hard,Scientific consensus; textbook references,1
FC_00983,The Great Wall of China is visible from space - variation 98,general,rejected,0.9000774712849482,hard,Scientific consensus; textbook references,1
FC_00984,Humans use only 10% of their brain - variation 98,general,rejected,0.9118763579813758,hard,Scientific consensus; textbook references,1
FC_00985,Lightning never strikes the same place twice - variation 98,general,rejected,0.9430631402091572,hard,Scientific consensus; textbook references,1
FC_00986,The Sun is a star - variation 98,general,supported,0.6852821365842101,hard,Scientific consensus; textbook references,1
FC_00987,Goldfish have a 3-second memory - variation 98,general,rejected,0.7747347530637251,hard,Scientific consensus; textbook references,1
FC_00988,Bats are blind - variation 98,general,rejected,0.6553868966411056,hard,Scientific consensus; textbook references,1
FC_00989,Mount Everest is the tallest mountain on Earth - variation 98,general,supported,0.7088574662576745,hard,Scientific consensus; textbook references,2
FC_00990,The Amazon is the longest river in the world - variation 98,general,rejected,0.6569457154785092,hard,Scientific consensus; textbook references,1
FC_00991,The Earth is round - variation 99,general,supported,0.7941586938725879,expert,Scientific consensus; textbook references,2
FC_00992,Water boils at 100°C at sea level - variation 99,general,supported,0.6742987830684912,expert,Scientific consensus; textbook references,2
FC_00993,The Great Wall of China is visible from space - variation 99,general,rejected,0.673935401541884,expert,Scientific consensus; textbook references,2
FC_00994,Humans use only 10% of their brain - variation 99,general,rejected,0.8406058452741312,expert,Scientific consensus; textbook references,3
FC_00995,Lightning never strikes the same place twice - variation 99,general,rejected,0.6083492009873035,expert,Scientific consensus; textbook references,3
