id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
TC_00908,Quantum computers will break encryption by 2030 (context 90),technology,undecided,0.788,medium,Expert forecasts,1
TC_00909,Electric vehicles are better for the environment (context 90),technology,supported,0.869,hard,Lifecycle analysis,3
TC_00910,NoSQL databases scale better than SQL (context 90),technology,undecided,0.936,expert,Architecture comparison,2
TC_00911,Python is faster than C++ (context 91),technology,rejected,0.836,medium,Benchmark data,4
TC_00912,Cloud computing is more secure than on-premises (context 91),technology,undecided,0.608,hard,Security audits,2
TC_00913,React outperforms Angular for large applications (context 91),technology,undecided,0.872,expert,Performance tests,3
TC_00914,SSDs are more reliable than HDDs (context 91),technology,supported,0.865,easy,Failure rate data,3
TC_00915,5G networks pose health risks (context 91),technology,rejected,0.889,medium,WHO/FCC studies,2
TC_00916,Open source software is more secure (context 91),technology,undecided,0.877,hard,CVE analysis,3
TC_00917,Machine learning models are biased (context 91),technology,supported,0.739,expert,Fairness audits,4
TC_00918,Quantum computers will break encryption by 2030 (context 91),technology,undecided,0.657,easy,Expert forecasts,1
TC_00919,Electric vehicles are better for the environment (context 91),technology,supported,0.776,medium,Lifecycle analysis,3
TC_00920,NoSQL databases scale better than SQL (context 91),technology,undecided,0.595,hard,Architecture comparison,1
TC_00921,Python is faster than C++ (context 92),technology,rejected,0.756,easy,Benchmark data,3
TC_00922,Cloud computing is more secure than on-premises (context 92),technology,undecided,0.623,medium,Security audits,4
TC_00923,React outperforms Angular for large applications (context 92),technology,undecided,0.781,hard,Performance tests,2
TC_00924,SSDs are more reliable than HDDs (context 92),technology,supported,0.808,expert,Failure rate data,1
TC_00925,5G networks pose health risks (context 92),technology,rejected,0.762,easy,WHO/FCC studies,2
TC_00926,Open source software is more secure (context 92),technology,undecided,0.684,medium,CVE analysis,3
TC_00927,Machine learning models are biased (context 92),technology,supported,0.695,hard,Fairness audits,2
TC_00928,Quantum computers will break encryption by 2030 (context 92),technology,undecided,0.589,expert,Expert forecasts,1
TC_00929,Electric vehicles are better for the environment (context 92),technology,supported,0.636,easy,Lifecycle analysis,3
TC_00930,NoSQL databases scale better than SQL (context 92),technology,undecided,0.707,medium,Architecture comparison,1
TC_00931,Python is faster than C++ (context 93),technology,rejected,0.827,expert,Benchmark data,3
TC_00932,Cloud computing is more secure than on-premises (context 93),technology,undecided,0.776,easy,Security audits,4
TC_00933,React outperforms Angular for large applications (context 93),technology,undecided,0.925,medium,Performance tests,4
TC_00934,SSDs are more reliable than HDDs (context 93),technology,supported,0.697,hard,Failure rate data,1
TC_00935,5G networks pose health risks (context 93),technology,rejected,0.73,expert,WHO/FCC studies,1
TC_00936,Open source software is more secure (context 93),technology,undecided,0.659,easy,CVE analysis,1
TC_00937,Machine learning models are biased (context 93),technology,supported,0.603,medium,Fairness audits,1
TC_00938,Quantum computers will break encryption by 2030 (context 93),technology,undecided,0.832,hard,Expert forecasts,4
TC_00939,Electric vehicles are better for the environment (context 93),technology,supported,0.639,expert,Lifecycle analysis,1
TC_00940,NoSQL databases scale better than SQL (context 93),technology,undecided,0.874,easy,Architecture comparison,3
TC_00941,Python is faster than C++ (context 94),technology,rejected,0.63,hard,Benchmark data,3
TC_00942,Cloud computing is more secure than on-premises (context 94),technology,undecided,0.583,expert,Security audits,4
TC_00943,React outperforms Angular for large applications (context 94),technology,undecided,0.729,easy,Performance tests,1
TC_00944,SSDs are more reliable than HDDs (context 94),technology,supported,0.638,medium,Failure rate data,2
TC_00945,5G networks pose health risks (context 94),technology,rejected,0.567,hard,WHO/FCC studies,1
TC_00946,Open source software is more secure (context 94),technology,undecided,0.901,expert,CVE analysis,2
TC_00947,Machine learning models are biased (context 94),technology,supported,0.557,easy,Fairness audits,4
TC_00948,Quantum computers will break encryption by 2030 (context 94),technology,undecided,0.817,medium,Expert forecasts,3
TC_00949,Electric vehicles are better for the environment (context 94),technology,supported,0.916,hard,Lifecycle analysis,3
TC_00950,NoSQL databases scale better than SQL (context 94),technology,undecided,0.949,expert,Architecture comparison,2
TC_00951,Python is faster than C++ (context 95),technology,rejected,0.674,medium,Benchmark data,1
TC_00952,Cloud computing is more secure than on-premises (context 95),technology,undecided,0.861,hard,Security audits,3
TC_00953,React outperforms Angular for large applications (context 95),technology,undecided,0.728,expert,Performance tests,2
TC_00954,SSDs are more reliable than HDDs (context 95),technology,supported,0.595,easy,Failure rate data,3
TC_00955,5G networks pose health risks (context 95),technology,rejected,0.591,medium,WHO/FCC studies,1
TC_00956,Open source software is more secure (context 95),technology,undecided,0.679,hard,CVE analysis,1
TC_00957,Machine learning models are biased (context 95),technology,supported,0.843,expert,Fairness audits,2
TC_00958,Quantum computers will break encryption by 2030 (context 95),technology,undecided,0.919,easy,Expert forecasts,4
TC_00959,Electric vehicles are better for the environment (context 95),technology,supported,0.861,medium,Lifecycle analysis,3
TC_00960,NoSQL databases scale better than SQL (context 95),technology,undecided,0.93,hard,Architecture comparison,2
TC_00961,Python is faster than C++ (context 96),technology,rejected,0.57,easy,Benchmark data,1
TC_00962,Cloud computing is more secure than on-premises (context 96),technology,undecided,0.835,medium,Security audits,1
TC_00963,React outperforms Angular for large applications (context 96),technology,undecided,0.616,hard,Performance tests,2
TC_00964,SSDs are more reliable than HDDs (context 96),technology,supported,0.754,expert,Failure rate data,2
TC_00965,5G networks pose health risks (context 96),technology,rejected,0.561,easy,WHO/FCC studies,3
TC_00966,Open source software is more secure (context 96),technology,undecided,0.712,medium,CVE analysis,2
TC_00967,Machine learning models are biased (context 96),technology,supported,0.558,hard,Fairness audits,4
TC_00968,Quantum computers will break encryption by 2030 (context 96),technology,undecided,0.806,expert,Expert forecasts,2
TC_00969,Electric vehicles are better for the environment (context 96),technology,supported,0.561,easy,Lifecycle analysis,4
TC_00970,NoSQL databases scale better than SQL (context 96),technology,undecided,0.729,medium,Architecture comparison,1
TC_00971,Python is faster than C++ (context 97),technology,rejected,0.625,expert,Benchmark data,1
TC_00972,Cloud computing is more secure than on-premises (context 97),technology,undecided,0.749,easy,Security audits,4
TC_00973,React outperforms Angular for large applications (context 97),technology,undecided,0.635,medium,Performance tests,2
TC_00974,SSDs are more reliable than HDDs (context 97),technology,supported,0.864,hard,Failure rate data,4
TC_00975,5G networks pose health risks (context 97),technology,rejected,0.817,expert,WHO/FCC studies,3
TC_00976,Open source software is more secure (context 97),technology,undecided,0.747,easy,CVE analysis,2
TC_00977,Machine learning models are biased (context 97),technology,supported,0.641,medium,Fairness audits,4
TC_00978,Quantum computers will break encryption by 2030 (context 97),technology,undecided,0.651,hard,Expert forecasts,2
TC_00979,Electric vehicles are better for the environment (context 97),technology,supported,0.891,expert,Lifecycle analysis,2
TC_00980,NoSQL databases scale better than SQL (context 97),technology,undecided,0.756,easy,Architecture comparison,2
TC_00981,Python is faster than C++ (context 98),technology,rejected,0.779,hard,Benchmark data,2
TC_00982,Cloud computing is more secure than on-premises (context 98),technology,undecided,0.811,expert,Security audits,3
TC_00983,React outperforms Angular for large applications (context 98),technology,undecided,0.653,easy,Performance tests,1
TC_00984,SSDs are more reliable than HDDs (context 98),technology,supported,0.771,medium,Failure rate data,3
TC_00985,5G networks pose health risks (context 98),technology,rejected,0.863,hard,WHO/FCC studies,3
TC_00986,Open source software is more secure (context 98),technology,undecided,0.843,expert,CVE analysis,2
TC_00987,Machine learning models are biased (context 98),technology,supported,0.559,easy,Fairness audits,3
TC_00988,Quantum computers will break encryption by 2030 (context 98),technology,undecided,0.667,medium,Expert forecasts,4
TC_00989,Electric vehicles are better for the environment (context 98),technology,supported,0.888,hard,Lifecycle analysis,1
TC_00990,NoSQL databases scale better than SQL (context 98),technology,undecided,0.745,expert,Architecture comparison,4
TC_00991,Python is faster than C++ (context 99),technology,rejected,0.826,medium,Benchmark data,2
TC_00992,Cloud computing is more secure than on-premises (context 99),technology,undecided,0.659,hard,Security audits,2
TC_00993,React outperforms Angular for large applications (context 99),technology,undecided,0.933,expert,Performance tests,1
TC_00994,SSDs are more reliable than HDDs (context 99),technology,supported,0.884,easy,Failure rate data,2
TC_00995,5G networks pose health risks (context 99),technology,rejected,0.852,medium,WHO/FCC studies,4
TC_00996,Open source software is more secure (context 99),technology,undecided,0.927,hard,CVE analysis,2
TC_00997,Machine learning models are biased (context 99),technology,supported,0.757,expert,Fairness audits,2
TC_00998,Quantum computers will break encryption by 2030 (context 99),technology,undecided,0.889,easy,Expert forecasts,4
TC_00999,Electric vehicles are better for the environment (context 99),technology,supported,0.713,medium,Lifecycle analysis,3
TC_01000,NoSQL databases scale better than SQL (context 99),technology,undecided,0.948,hard,Architecture comparison,2
TC_01001,Python is faster than C++ (context 100),technology,rejected,0.589,easy,Benchmark data,1
TC_01002,Cloud computing is more secure than on-premises (context 100),technology,undecided,0.609,medium,Security audits,1
TC_01003,React outperforms Angular for large applications (context 100),technology,undecided,0.794,hard,Performance tests,4
TC_01004,SSDs are more reliable than HDDs (context 100),technology,supported,0.673,expert,Failure rate data,1
TC_01005,5G networks pose health risks (context 100),technology,rejected,0.609,easy,WHO/FCC studies,3
TC_01006,Open source software is more secure (context 100),technology,undecided,0.899,medium,CVE analysis,1
TC_01007,Machine learning models are biased (context 100),technology,supported,0.75,hard,Fairness audits,1
TC_01008,Quantum computers will break encryption by 2030 (context 100),technology,undecided,0.845,expert,Expert forecasts,4
TC_01009,Electric vehicles are better for the environment (context 100),technology,supported,0.696,easy,Lifecycle analysis,3
TC_01010,NoSQL databases scale better than SQL (context 100),technology,undecided,0.727,medium,Architecture comparison,4
TC_01011,Python is faster than C++ (context 101),technology,rejected,0.802,expert,Benchmark data,1
TC_01012,Cloud computing is more secure than on-premises (context 101),technology,undecided,0.947,easy,Security audits,4
TC_01013,React outperforms Angular for large applications (context 101),technology,undecided,0.708,medium,Performance tests,4
TC_01014,SSDs are more reliable than HDDs (context 101),technology,supported,0.71,hard,Failure rate data,4
TC_01015,5G networks pose health risks (context 101),technology,rejected,0.659,expert,WHO/FCC studies,3
TC_01016,Open source software is more secure (context 101),technology,undecided,0.839,easy,CVE analysis,1
TC_01017,Machine learning models are biased (context 101),technology,supported,0.754,medium,Fairness audits,2
TC_01018,Quantum computers will break encryption by 2030 (context 101),technology,undecided,0.931,hard,Expert forecasts,4
TC_01019,Electric vehicles are better for the environment (context 101),technology,supported,0.774,expert,Lifecycle analysis,3
TC_01020,NoSQL databases scale better than SQL (context 101),technology,undecided,0.838,easy,Architecture comparison,4
TC_01021,Python is faster than C++ (context 102),technology,rejected,0.9,hard,Benchmark data,2
TC_01022,Cloud computing is more secure than on-premises (context 102),technology,undecided,0.623,expert,Security audits,3
TC_01023,React outperforms Angular for large applications (context 102),technology,undecided,0.926,easy,Performance tests,2
TC_01024,SSDs are more reliable than HDDs (context 102),technology,supported,0.874,medium,Failure rate data,3
TC_01025,5G networks pose health risks (context 102),technology,rejected,0.655,hard,WHO/FCC studies,4
TC_01026,Open source software is more secure (context 102),technology,undecided,0.685,expert,CVE analysis,3
TC_01027,Machine learning models are biased (context 102),technology,supported,0.754,easy,Fairness audits,1
TC_01028,Quantum computers will break encryption by 2030 (context 102),technology,undecided,0.764,medium,Expert forecasts,3
TC_01029,Electric vehicles are better for the environment (context 102),technology,supported,0.945,hard,Lifecycle analysis,1
TC_01030,NoSQL databases scale better than SQL (context 102),technology,undecided,0.638,expert,Architecture comparison,4
TC_01031,Python is faster than C++ (context 103),technology,rejected,0.823,medium,Benchmark data,2
TC_01032,Cloud computing is more secure than on-premises (context 103),technology,undecided,0.831,hard,Security audits,2
TC_01033,React outperforms Angular for large applications (context 103),technology,undecided,0.696,expert,Performance tests,3
TC_01034,SSDs are more reliable than HDDs (context 103),technology,supported,0.663,easy,Failure rate data,4
TC_01035,5G networks pose health risks (context 103),technology,rejected,0.765,medium,WHO/FCC studies,3
TC_01036,Open source software is more secure (context 103),technology,undecided,0.767,hard,CVE analysis,1
TC_01037,Machine learning models are biased (context 103),technology,supported,0.564,expert,Fairness audits,3
TC_01038,Quantum computers will break encryption by 2030 (context 103),technology,undecided,0.92,easy,Expert forecasts,1
TC_01039,Electric vehicles are better for the environment (context 103),technology,supported,0.797,medium,Lifecycle analysis,2
TC_01040,NoSQL databases scale better than SQL (context 103),technology,undecided,0.644,hard,Architecture comparison,2
TC_01041,Python is faster than C++ (context 104),technology,rejected,0.841,easy,Benchmark data,4
TC_01042,Cloud computing is more secure than on-premises (context 104),technology,undecided,0.781,medium,Security audits,1
TC_01043,React outperforms Angular for large applications (context 104),technology,undecided,0.939,hard,Performance tests,4
TC_01044,SSDs are more reliable than HDDs (context 104),technology,supported,0.644,expert,Failure rate data,2
TC_01045,5G networks pose health risks (context 104),technology,rejected,0.612,easy,WHO/FCC studies,4
TC_01046,Open source software is more secure (context 104),technology,undecided,0.866,medium,CVE analysis,2
TC_01047,Machine learning models are biased (context 104),technology,supported,0.886,hard,Fairness audits,3
TC_01048,Quantum computers will break encryption by 2030 (context 104),technology,undecided,0.726,expert,Expert forecasts,2
TC_01049,Electric vehicles are better for the environment (context 104),technology,supported,0.9,easy,Lifecycle analysis,4
TC_01050,NoSQL databases scale better than SQL (context 104),technology,undecided,0.901,medium,Architecture comparison,1
