id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
HI_00925,The atomic bombs were necessary to end WWII (context 92),history,undecided,0.898,easy,Military history,3
HI_00926,The Renaissance began in Italy (context 92),history,supported,0.771,medium,Art history,4
HI_00927,The Industrial Revolution improved quality of life (context 92),history,undecided,0.878,hard,Living standards data,3
HI_00928,Alexander the Great was undefeated (context 92),history,supported,0.765,expert,Battle records,2
HI_00929,The Great Depression was caused by the 1929 crash (context 92),history,undecided,0.801,easy,Economic history,1
HI_00930,The moon landing was faked (context 92),history,rejected,0.789,medium,Scientific evidence,3
HI_00931,The Roman Empire fell due to lead poisoning (context 93),history,rejected,0.634,expert,Archaeological evidence,1
HI_00932,The American Civil War was primarily about slavery (context 93),history,supported,0.83,easy,Primary sources,3
HI_00933,Columbus discovered America (context 93),history,rejected,0.944,medium,Pre-Columbian evidence,2
HI_00934,The French Revolution improved conditions for peasants (context 93),history,undecided,0.576,hard,Social history,2
HI_00935,The atomic bombs were necessary to end WWII (context 93),history,undecided,0.662,expert,Military history,2
HI_00936,The Renaissance began in Italy (context 93),history,supported,0.635,easy,Art history,3
HI_00937,The Industrial Revolution improved quality of life (context 93),history,undecided,0.819,medium,Living standards data,4
HI_00938,Alexander the Great was undefeated (context 93),history,supported,0.882,hard,Battle records,2
HI_00939,The Great Depression was caused by the 1929 crash (context 93),history,undecided,0.647,expert,Economic history,4
HI_00940,The moon landing was faked (context 93),history,rejected,0.879,easy,Scientific evidence,1
HI_00941,The Roman Empire fell due to lead poisoning (context 94),history,rejected,0.774,hard,Archaeological evidence,2
HI_00942,The American Civil War was primarily about slavery (context 94),history,supported,0.761,expert,Primary sources,3
HI_00943,Columbus discovered America (context 94),history,rejected,0.873,easy,Pre-Columbian evidence,1
HI_00944,The French Revolution improved conditions for peasants (context 94),history,undecided,0.655,medium,Social history,3
HI_00945,The atomic bombs were necessary to end WWII (context 94),history,undecided,0.943,hard,Military history,1
HI_00946,The Renaissance began in Italy (context 94),history,supported,0.914,expert,Art history,1
HI_00947,The Industrial Revolution improved quality of life (context 94),history,undecided,0.936,easy,Living standards data,1
HI_00948,Alexander the Great was undefeated (context 94),history,supported,0.62,medium,Battle records,2
HI_00949,The Great Depression was caused by the 1929 crash (context 94),history,undecided,0.743,hard,Economic history,1
HI_00950,The moon landing was faked (context 94),history,rejected,0.9,expert,Scientific evidence,4
HI_00951,The Roman Empire fell due to lead poisoning (context 95),history,rejected,0.748,medium,Archaeological evidence,4
HI_00952,The American Civil War was primarily about slavery (context 95),history,supported,0.811,hard,Primary sources,4
HI_00953,Columbus discovered America (context 95),history,rejected,0.639,expert,Pre-Columbian evidence,3
HI_00954,The French Revolution improved conditions for peasants (context 95),history,undecided,0.687,easy,Social history,3
HI_00955,The atomic bombs were necessary to end WWII (context 95),history,undecided,0.825,medium,Military history,3
HI_00956,The Renaissance began in Italy (context 95),history,supported,0.638,hard,Art history,4
HI_00957,The Industrial Revolution improved quality of life (context 95),history,undecided,0.835,expert,Living standards data,1
HI_00958,Alexander the Great was undefeated (context 95),history,supported,0.878,easy,Battle records,3
HI_00959,The Great Depression was caused by the 1929 crash (context 95),history,undecided,0.795,medium,Economic history,3
HI_00960,The moon landing was faked (context 95),history,rejected,0.579,hard,Scientific evidence,4
HI_00961,The Roman Empire fell due to lead poisoning (context 96),history,rejected,0.641,easy,Archaeological evidence,3
HI_00962,The American Civil War was primarily about slavery (context 96),history,supported,0.839,medium,Primary sources,4
HI_00963,Columbus discovered America (context 96),history,rejected,0.563,hard,Pre-Columbian evidence,2
HI_00964,The French Revolution improved conditions for peasants (context 96),history,undecided,0.647,expert,Social history,4
HI_00965,The atomic bombs were necessary to end WWII (context 96),history,undecided,0.821,easy,Military history,2
HI_00966,The Renaissance began in Italy (context 96),history,supported,0.577,medium,Art history,1
HI_00967,The Industrial Revolution improved quality of life (context 96),history,undecided,0.635,hard,Living standards data,4
HI_00968,Alexander the Great was undefeated (context 96),history,supported,0.853,expert,Battle records,1
HI_00969,The Great Depression was caused by the 1929 crash (context 96),history,undecided,0.59,easy,Economic history,1
HI_00970,The moon landing was faked (context 96),history,rejected,0.735,medium,Scientific evidence,1
HI_00971,The Roman Empire fell due to lead poisoning (context 97),history,rejected,0.905,expert,Archaeological evidence,2
HI_00972,The American Civil War was primarily about slavery (context 97),history,supported,0.788,easy,Primary sources,1
HI_00973,Columbus discovered America (context 97),history,rejected,0.827,medium,Pre-Columbian evidence,1
HI_00974,The French Revolution improved conditions for peasants (context 97),history,undecided,0.799,hard,Social history,2
HI_00975,The atomic bombs were necessary to end WWII (context 97),history,undecided,0.622,expert,Military history,3
HI_00976,The Renaissance began in Italy (context 97),history,supported,0.911,easy,Art history,2
HI_00977,The Industrial Revolution improved quality of life (context 97),history,undecided,0.863,medium,Living standards data,1
HI_00978,Alexander the Great was undefeated (context 97),history,supported,0.863,hard,Battle records,3
HI_00979,The Great Depression was caused by the 1929 crash (context 97),history,undecided,0.655,expert,Economic history,4
HI_00980,The moon landing was faked (context 97),history,rejected,0.638,easy,Scientific evidence,2
HI_00981,The Roman Empire fell due to lead poisoning (context 98),history,rejected,0.73,hard,Archaeological evidence,3
HI_00982,The American Civil War was primarily about slavery (context 98),history,supported,0.837,expert,Primary sources,4
HI_00983,Columbus discovered America (context 98),history,rejected,0.803,easy,Pre-Columbian evidence,1
HI_00984,The French Revolution improved conditions for peasants (context 98),history,undecided,0.626,medium,Social history,4
HI_00985,The atomic bombs were necessary to end WWII (context 98),history,undecided,0.555,hard,Military history,3
HI_00986,The Renaissance began in Italy (context 98),history,supported,0.76,expert,Art history,3
HI_00987,The Industrial Revolution improved quality of life (context 98),history,undecided,0.897,easy,Living standards data,3
HI_00988,Alexander the Great was undefeated (context 98),history,supported,0.949,medium,Battle records,2
HI_00989,The Great Depression was caused by the 1929 crash (context 98),history,undecided,0.794,hard,Economic history,4
HI_00990,The moon landing was faked (context 98),history,rejected,0.942,expert,Scientific evidence,4
HI_00991,The Roman Empire fell due to lead poisoning (context 99),history,rejected,0.716,medium,Archaeological evidence,3
HI_00992,The American Civil War was primarily about slavery (context 99),history,supported,0.868,hard,Primary sources,4
HI_00993,Columbus discovered America (context 99),history,rejected,0.726,expert,Pre-Columbian evidence,4
HI_00994,The French Revolution improved conditions for peasants (context 99),history,undecided,0.65,easy,Social history,3
HI_00995,The atomic bombs were necessary to end WWII (context 99),history,undecided,0.785,medium,Military history,1
HI_00996,The Renaissance began in Italy (context 99),history,supported,0.949,hard,Art history,3
HI_00997,The Industrial Revolution improved quality of life (context 99),history,undecided,0.942,expert,Living standards data,3
HI_00998,Alexander the Great was undefeated (context 99),history,supported,0.823,easy,Battle records,2
HI_00999,The Great Depression was caused by the 1929 crash (context 99),history,undecided,0.692,medium,Economic history,1
HI_01000,The moon landing was faked (context 99),history,rejected,0.933,hard,Scientific evidence,3
HI_01001,The Roman Empire fell due to lead poisoning (context 100),history,rejected,0.792,easy,Archaeological evidence,1
HI_01002,The American Civil War was primarily about slavery (context 100),history,supported,0.566,medium,Primary sources,2
HI_01003,Columbus discovered America (context 100),history,rejected,0.846,hard,Pre-Columbian evidence,1
HI_01004,The French Revolution improved conditions for peasants (context 100),history,undecided,0.916,expert,Social history,1
HI_01005,The atomic bombs were necessary to end WWII (context 100),history,undecided,0.767,easy,Military history,1
HI_01006,The Renaissance began in Italy (context 100),history,supported,0.718,medium,Art history,1
HI_01007,The Industrial Revolution improved quality of life (context 100),history,undecided,0.619,hard,Living standards data,2
HI_01008,Alexander the Great was undefeated (context 100),history,supported,0.861,expert,Battle records,3
HI_01009,The Great Depression was caused by the 1929 crash (context 100),history,undecided,0.557,easy,Economic history,4
HI_01010,The moon landing was faked (context 100),history,rejected,0.838,medium,Scientific evidence,1
HI_01011,The Roman Empire fell due to lead poisoning (context 101),history,rejected,0.92,expert,Archaeological evidence,2
HI_01012,The American Civil War was primarily about slavery (context 101),history,supported,0.675,easy,Primary sources,4
HI_01013,Columbus discovered America (context 101),history,rejected,0.946,medium,Pre-Columbian evidence,4
HI_01014,The French Revolution improved conditions for peasants (context 101),history,undecided,0.678,hard,Social history,3
HI_01015,The atomic bombs were necessary to end WWII (context 101),history,undecided,0.554,expert,Military history,4
HI_01016,The Renaissance began in Italy (context 101),history,supported,0.789,easy,Art history,4
HI_01017,The Industrial Revolution improved quality of life (context 101),history,undecided,0.666,medium,Living standards data,3
HI_01018,Alexander the Great was undefeated (context 101),history,supported,0.739,hard,Battle records,3
HI_01019,The Great Depression was caused by the 1929 crash (context 101),history,undecided,0.606,expert,Economic history,3
HI_01020,The moon landing was faked (context 101),history,rejected,0.773,easy,Scientific evidence,2
HI_01021,The Roman Empire fell due to lead poisoning (context 102),history,rejected,0.698,hard,Archaeological evidence,1
HI_01022,The American Civil War was primarily about slavery (context 102),history,supported,0.876,expert,Primary sources,1
HI_01023,Columbus discovered America (context 102),history,rejected,0.681,easy,Pre-Columbian evidence,1
HI_01024,The French Revolution improved conditions for peasants (context 102),history,undecided,0.724,medium,Social history,2
HI_01025,The atomic bombs were necessary to end WWII (context 102),history,undecided,0.673,hard,Military history,3
HI_01026,The Renaissance began in Italy (context 102),history,supported,0.746,expert,Art history,1
HI_01027,The Industrial Revolution improved quality of life (context 102),history,undecided,0.734,easy,Living standards data,4
HI_01028,Alexander the Great was undefeated (context 102),history,supported,0.552,medium,Battle records,4
HI_01029,The Great Depression was caused by the 1929 crash (context 102),history,undecided,0.884,hard,Economic history,1
HI_01030,The moon landing was faked (context 102),history,rejected,0.862,expert,Scientific evidence,3
HI_01031,The Roman Empire fell due to lead poisoning (context 103),history,rejected,0.944,medium,Archaeological evidence,4
HI_01032,The American Civil War was primarily about slavery (context 103),history,supported,0.752,hard,Primary sources,2
HI_01033,Columbus discovered America (context 103),history,rejected,0.934,expert,Pre-Columbian evidence,2
HI_01034,The French Revolution improved conditions for peasants (context 103),history,undecided,0.777,easy,Social history,2
HI_01035,The atomic bombs were necessary to end WWII (context 103),history,undecided,0.639,medium,Military history,2
HI_01036,The Renaissance began in Italy (context 103),history,supported,0.556,hard,Art history,3
HI_01037,The Industrial Revolution improved quality of life (context 103),history,undecided,0.572,expert,Living standards data,4
HI_01038,Alexander the Great was undefeated (context 103),history,supported,0.679,easy,Battle records,1
HI_01039,The Great Depression was caused by the 1929 crash (context 103),history,undecided,0.553,medium,Economic history,4
HI_01040,The moon landing was faked (context 103),history,rejected,0.552,hard,Scientific evidence,1
HI_01041,The Roman Empire fell due to lead poisoning (context 104),history,rejected,0.897,easy,Archaeological evidence,3
HI_01042,The American Civil War was primarily about slavery (context 104),history,supported,0.807,medium,Primary sources,1
HI_01043,Columbus discovered America (context 104),history,rejected,0.804,hard,Pre-Columbian evidence,2
HI_01044,The French Revolution improved conditions for peasants (context 104),history,undecided,0.554,expert,Social history,2
HI_01045,The atomic bombs were necessary to end WWII (context 104),history,undecided,0.664,easy,Military history,1
HI_01046,The Renaissance began in Italy (context 104),history,supported,0.607,medium,Art history,3
HI_01047,The Industrial Revolution improved quality of life (context 104),history,undecided,0.801,hard,Living standards data,4
HI_01048,Alexander the Great was undefeated (context 104),history,supported,0.722,expert,Battle records,3
HI_01049,The Great Depression was caused by the 1929 crash (context 104),history,undecided,0.755,easy,Economic history,4
HI_01050,The moon landing was faked (context 104),history,rejected,0.815,medium,Scientific evidence,3
