id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
PI_00925,Free trade benefits all parties equally (context 92),policy,rejected,0.76,easy,Trade deficit data,1
PI_00926,Immigration boosts economic growth (context 92),policy,supported,0.685,medium,GDP analysis,4
PI_00927,Rent control reduces housing supply (context 92),policy,supported,0.605,hard,Housing market data,2
PI_00928,Higher education subsidies increase enrollment (context 92),policy,supported,0.884,expert,Enrollment data,4
PI_00929,War on drugs has reduced drug use (context 92),policy,rejected,0.943,easy,Prevalence data,4
PI_00930,Affirmative action improves diversity (context 92),policy,supported,0.878,medium,University data,4
PI_00931,Minimum wage increases lead to job losses (context 93),policy,undecided,0.841,expert,Labor economics,3
PI_00932,Universal basic income reduces poverty (context 93),policy,undecided,0.698,easy,Pilot studies,4
PI_00933,Carbon taxes effectively reduce emissions (context 93),policy,supported,0.702,medium,European data,2
PI_00934,Strict gun laws reduce gun violence (context 93),policy,supported,0.587,hard,Comparative studies,4
PI_00935,Free trade benefits all parties equally (context 93),policy,rejected,0.897,expert,Trade deficit data,3
PI_00936,Immigration boosts economic growth (context 93),policy,supported,0.811,easy,GDP analysis,1
PI_00937,Rent control reduces housing supply (context 93),policy,supported,0.602,medium,Housing market data,2
PI_00938,Higher education subsidies increase enrollment (context 93),policy,supported,0.828,hard,Enrollment data,4
PI_00939,War on drugs has reduced drug use (context 93),policy,rejected,0.85,expert,Prevalence data,3
PI_00940,Affirmative action improves diversity (context 93),policy,supported,0.815,easy,University data,2
PI_00941,Minimum wage increases lead to job losses (context 94),policy,undecided,0.622,hard,Labor economics,2
PI_00942,Universal basic income reduces poverty (context 94),policy,undecided,0.777,expert,Pilot studies,2
PI_00943,Carbon taxes effectively reduce emissions (context 94),policy,supported,0.687,easy,European data,3
PI_00944,Strict gun laws reduce gun violence (context 94),policy,supported,0.788,medium,Comparative studies,1
PI_00945,Free trade benefits all parties equally (context 94),policy,rejected,0.705,hard,Trade deficit data,3
PI_00946,Immigration boosts economic growth (context 94),policy,supported,0.878,expert,GDP analysis,3
PI_00947,Rent control reduces housing supply (context 94),policy,supported,0.804,easy,Housing market data,3
PI_00948,Higher education subsidies increase enrollment (context 94),policy,supported,0.94,medium,Enrollment data,3
PI_00949,War on drugs has reduced drug use (context 94),policy,rejected,0.682,hard,Prevalence data,4
PI_00950,Affirmative action improves diversity (context 94),policy,supported,0.733,expert,University data,4
PI_00951,Minimum wage increases lead to job losses (context 95),policy,undecided,0.916,medium,Labor economics,3
PI_00952,Universal basic income reduces poverty (context 95),policy,undecided,0.698,hard,Pilot studies,2
PI_00953,Carbon taxes effectively reduce emissions (context 95),policy,supported,0.91,expert,European data,4
PI_00954,Strict gun laws reduce gun violence (context 95),policy,supported,0.783,easy,Comparative studies,2
PI_00955,Free trade benefits all parties equally (context 95),policy,rejected,0.622,medium,Trade deficit data,4
PI_00956,Immigration boosts economic growth (context 95),policy,supported,0.765,hard,GDP analysis,3
PI_00957,Rent control reduces housing supply (context 95),policy,supported,0.938,expert,Housing market data,4
PI_00958,Higher education subsidies increase enrollment (context 95),policy,supported,0.572,easy,Enrollment data,3
PI_00959,War on drugs has reduced drug use (context 95),policy,rejected,0.587,medium,Prevalence data,2
PI_00960,Affirmative action improves diversity (context 95),policy,supported,0.938,hard,University data,3
PI_00961,Minimum wage increases lead to job losses (context 96),policy,undecided,0.878,easy,Labor economics,3
PI_00962,Universal basic income reduces poverty (context 96),policy,undecided,0.58,medium,Pilot studies,1
PI_00963,Carbon taxes effectively reduce emissions (context 96),policy,supported,0.649,hard,European data,4
PI_00964,Strict gun laws reduce gun violence (context 96),policy,supported,0.831,expert,Comparative studies,1
PI_00965,Free trade benefits all parties equally (context 96),policy,rejected,0.603,easy,Trade deficit data,3
PI_00966,Immigration boosts economic growth (context 96),policy,supported,0.921,medium,GDP analysis,2
PI_00967,Rent control reduces housing supply (context 96),policy,supported,0.624,hard,Housing market data,4
PI_00968,Higher education subsidies increase enrollment (context 96),policy,supported,0.567,expert,Enrollment data,3
PI_00969,War on drugs has reduced drug use (context 96),policy,rejected,0.597,easy,Prevalence data,4
PI_00970,Affirmative action improves diversity (context 96),policy,supported,0.551,medium,University data,3
PI_00971,Minimum wage increases lead to job losses (context 97),policy,undecided,0.72,expert,Labor economics,4
PI_00972,Universal basic income reduces poverty (context 97),policy,undecided,0.586,easy,Pilot studies,3
PI_00973,Carbon taxes effectively reduce emissions (context 97),policy,supported,0.859,medium,European data,4
PI_00974,Strict gun laws reduce gun violence (context 97),policy,supported,0.696,hard,Comparative studies,3
PI_00975,Free trade benefits all parties equally (context 97),policy,rejected,0.944,expert,Trade deficit data,2
PI_00976,Immigration boosts economic growth (context 97),policy,supported,0.652,easy,GDP analysis,4
PI_00977,Rent control reduces housing supply (context 97),policy,supported,0.935,medium,Housing market data,2
PI_00978,Higher education subsidies increase enrollment (context 97),policy,supported,0.718,hard,Enrollment data,2
PI_00979,War on drugs has reduced drug use (context 97),policy,rejected,0.587,expert,Prevalence data,2
PI_00980,Affirmative action improves diversity (context 97),policy,supported,0.557,easy,University data,4
PI_00981,Minimum wage increases lead to job losses (context 98),policy,undecided,0.807,hard,Labor economics,2
PI_00982,Universal basic income reduces poverty (context 98),policy,undecided,0.695,expert,Pilot studies,1
PI_00983,Carbon taxes effectively reduce emissions (context 98),policy,supported,0.606,easy,European data,3
PI_00984,Strict gun laws reduce gun violence (context 98),policy,supported,0.721,medium,Comparative studies,2
PI_00985,Free trade benefits all parties equally (context 98),policy,rejected,0.746,hard,Trade deficit data,3
PI_00986,Immigration boosts economic growth (context 98),policy,supported,0.559,expert,GDP analysis,2
PI_00987,Rent control reduces housing supply (context 98),policy,supported,0.679,easy,Housing market data,3
PI_00988,Higher education subsidies increase enrollment (context 98),policy,supported,0.608,medium,Enrollment data,2
PI_00989,War on drugs has reduced drug use (context 98),policy,rejected,0.902,hard,Prevalence data,1
PI_00990,Affirmative action improves diversity (context 98),policy,supported,0.741,expert,University data,1
PI_00991,Minimum wage increases lead to job losses (context 99),policy,undecided,0.704,medium,Labor economics,3
PI_00992,Universal basic income reduces poverty (context 99),policy,undecided,0.626,hard,Pilot studies,2
PI_00993,Carbon taxes effectively reduce emissions (context 99),policy,supported,0.816,expert,European data,1
PI_00994,Strict gun laws reduce gun violence (context 99),policy,supported,0.778,easy,Comparative studies,1
PI_00995,Free trade benefits all parties equally (context 99),policy,rejected,0.894,medium,Trade deficit data,2
PI_00996,Immigration boosts economic growth (context 99),policy,supported,0.618,hard,GDP analysis,3
PI_00997,Rent control reduces housing supply (context 99),policy,supported,0.573,expert,Housing market data,2
PI_00998,Higher education subsidies increase enrollment (context 99),policy,supported,0.654,easy,Enrollment data,2
PI_00999,War on drugs has reduced drug use (context 99),policy,rejected,0.949,medium,Prevalence data,2
PI_01000,Affirmative action improves diversity (context 99),policy,supported,0.695,hard,University data,2
PI_01001,Minimum wage increases lead to job losses (context 100),policy,undecided,0.616,easy,Labor economics,3
PI_01002,Universal basic income reduces poverty (context 100),policy,undecided,0.884,medium,Pilot studies,2
PI_01003,Carbon taxes effectively reduce emissions (context 100),policy,supported,0.833,hard,European data,2
PI_01004,Strict gun laws reduce gun violence (context 100),policy,supported,0.937,expert,Comparative studies,1
PI_01005,Free trade benefits all parties equally (context 100),policy,rejected,0.636,easy,Trade deficit data,2
PI_01006,Immigration boosts economic growth (context 100),policy,supported,0.836,medium,GDP analysis,1
PI_01007,Rent control reduces housing supply (context 100),policy,supported,0.872,hard,Housing market data,4
PI_01008,Higher education subsidies increase enrollment (context 100),policy,supported,0.572,expert,Enrollment data,2
PI_01009,War on drugs has reduced drug use (context 100),policy,rejected,0.844,easy,Prevalence data,2
PI_01010,Affirmative action improves diversity (context 100),policy,supported,0.761,medium,University data,3
PI_01011,Minimum wage increases lead to job losses (context 101),policy,undecided,0.94,expert,Labor economics,4
PI_01012,Universal basic income reduces poverty (context 101),policy,undecided,0.722,easy,Pilot studies,3
PI_01013,Carbon taxes effectively reduce emissions (context 101),policy,supported,0.849,medium,European data,3
PI_01014,Strict gun laws reduce gun violence (context 101),policy,supported,0.945,hard,Comparative studies,2
PI_01015,Free trade benefits all parties equally (context 101),policy,rejected,0.777,expert,Trade deficit data,3
PI_01016,Immigration boosts economic growth (context 101),policy,supported,0.847,easy,GDP analysis,4
PI_01017,Rent control reduces housing supply (context 101),policy,supported,0.562,medium,Housing market data,4
PI_01018,Higher education subsidies increase enrollment (context 101),policy,supported,0.922,hard,Enrollment data,4
PI_01019,War on drugs has reduced drug use (context 101),policy,rejected,0.928,expert,Prevalence data,3
PI_01020,Affirmative action improves diversity (context 101),policy,supported,0.744,easy,University data,4
PI_01021,Minimum wage increases lead to job losses (context 102),policy,undecided,0.918,hard,Labor economics,4
PI_01022,Universal basic income reduces poverty (context 102),policy,undecided,0.565,expert,Pilot studies,3
PI_01023,Carbon taxes effectively reduce emissions (context 102),policy,supported,0.608,easy,European data,1
PI_01024,Strict gun laws reduce gun violence (context 102),policy,supported,0.694,medium,Comparative studies,2
PI_01025,Free trade benefits all parties equally (context 102),policy,rejected,0.591,hard,Trade deficit data,2
PI_01026,Immigration boosts economic growth (context 102),policy,supported,0.922,expert,GDP analysis,4
PI_01027,Rent control reduces housing supply (context 102),policy,supported,0.76,easy,Housing market data,3
PI_01028,Higher education subsidies increase enrollment (context 102),policy,supported,0.663,medium,Enrollment data,3
PI_01029,War on drugs has reduced drug use (context 102),policy,rejected,0.718,hard,Prevalence data,1
PI_01030,Affirmative action improves diversity (context 102),policy,supported,0.891,expert,University data,1
PI_01031,Minimum wage increases lead to job losses (context 103),policy,undecided,0.577,medium,Labor economics,2
PI_01032,Universal basic income reduces poverty (context 103),policy,undecided,0.601,hard,Pilot studies,3
PI_01033,Carbon taxes effectively reduce emissions (context 103),policy,supported,0.686,expert,European data,2
PI_01034,Strict gun laws reduce gun violence (context 103),policy,supported,0.906,easy,Comparative studies,2
PI_01035,Free trade benefits all parties equally (context 103),policy,rejected,0.661,medium,Trade deficit data,4
PI_01036,Immigration boosts economic growth (context 103),policy,supported,0.633,hard,GDP analysis,3
PI_01037,Rent control reduces housing supply (context 103),policy,supported,0.694,expert,Housing market data,3
PI_01038,Higher education subsidies increase enrollment (context 103),policy,supported,0.553,easy,Enrollment data,2
PI_01039,War on drugs has reduced drug use (context 103),policy,rejected,0.791,medium,Prevalence data,2
PI_01040,Affirmative action improves diversity (context 103),policy,supported,0.583,hard,University data,1
PI_01041,Minimum wage increases lead to job losses (context 104),policy,undecided,0.812,easy,Labor economics,3
PI_01042,Universal basic income reduces poverty (context 104),policy,undecided,0.809,medium,Pilot studies,4
PI_01043,Carbon taxes effectively reduce emissions (context 104),policy,supported,0.915,hard,European data,2
PI_01044,Strict gun laws reduce gun violence (context 104),policy,supported,0.808,expert,Comparative studies,3
PI_01045,Free trade benefits all parties equally (context 104),policy,rejected,0.903,easy,Trade deficit data,1
PI_01046,Immigration boosts economic growth (context 104),policy,supported,0.796,medium,GDP analysis,3
PI_01047,Rent control reduces housing supply (context 104),policy,supported,0.596,hard,Housing market data,4
PI_01048,Higher education subsidies increase enrollment (context 104),policy,supported,0.661,expert,Enrollment data,3
PI_01049,War on drugs has reduced drug use (context 104),policy,rejected,0.862,easy,Prevalence data,3
PI_01050,Affirmative action improves diversity (context 104),policy,supported,0.762,medium,University data,3
