id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
ER_00877,Recycling significantly reduces waste (context 87),environment,undecided,0.916,expert,Garbage audits,2
ER_00878,Organic farming is more sustainable (context 87),environment,undecided,0.837,easy,Land use data,2
ER_00879,Sea levels will rise 1 meter by 2100 (context 87),environment,undecided,0.579,medium,IPCC projections,1
ER_00880,Renewable energy can fully replace fossil fuels (context 87),environment,undecided,0.665,hard,Grid stability,4
ER_00881,Global temperatures will rise 2°C by 2050 (context 88),environment,supported,0.812,easy,Climate models,4
ER_00882,Plastic pollution is the biggest ocean threat (context 88),environment,undecided,0.713,medium,Marine research,2
ER_00883,Nuclear power is the safest energy source (context 88),environment,supported,0.567,hard,Mortality data,1
ER_00884,Deforestation causes 10% of global emissions (context 88),environment,supported,0.572,expert,UNFCCC data,1
ER_00885,Electric cars will solve air pollution (context 88),environment,rejected,0.638,easy,Grid emissions,4
ER_00886,Coral reefs will disappear by 2050 (context 88),environment,undecided,0.837,medium,Marine biology,2
ER_00887,Recycling significantly reduces waste (context 88),environment,undecided,0.694,hard,Garbage audits,3
ER_00888,Organic farming is more sustainable (context 88),environment,undecided,0.637,expert,Land use data,2
ER_00889,Sea levels will rise 1 meter by 2100 (context 88),environment,undecided,0.588,easy,IPCC projections,3
ER_00890,Renewable energy can fully replace fossil fuels (context 88),environment,undecided,0.584,medium,Grid stability,3
ER_00891,Global temperatures will rise 2°C by 2050 (context 89),environment,supported,0.587,expert,Climate models,3
ER_00892,Plastic pollution is the biggest ocean threat (context 89),environment,undecided,0.628,easy,Marine research,1
ER_00893,Nuclear power is the safest energy source (context 89),environment,supported,0.748,medium,Mortality data,1
ER_00894,Deforestation causes 10% of global emissions (context 89),environment,supported,0.713,hard,UNFCCC data,4
ER_00895,Electric cars will solve air pollution (context 89),environment,rejected,0.668,expert,Grid emissions,2
ER_00896,Coral reefs will disappear by 2050 (context 89),environment,undecided,0.702,easy,Marine biology,1
ER_00897,Recycling significantly reduces waste (context 89),environment,undecided,0.58,medium,Garbage audits,2
ER_00898,Organic farming is more sustainable (context 89),environment,undecided,0.806,hard,Land use data,1
ER_00899,Sea levels will rise 1 meter by 2100 (context 89),environment,undecided,0.848,expert,IPCC projections,4
ER_00900,Renewable energy can fully replace fossil fuels (context 89),environment,undecided,0.67,easy,Grid stability,3
ER_00901,Global temperatures will rise 2°C by 2050 (context 90),environment,supported,0.818,hard,Climate models,1
ER_00902,Plastic pollution is the biggest ocean threat (context 90),environment,undecided,0.789,expert,Marine research,2
ER_00903,Nuclear power is the safest energy source (context 90),environment,supported,0.598,easy,Mortality data,3
ER_00904,Deforestation causes 10% of global emissions (context 90),environment,supported,0.574,medium,UNFCCC data,1
ER_00905,Electric cars will solve air pollution (context 90),environment,rejected,0.886,hard,Grid emissions,3
ER_00906,Coral reefs will disappear by 2050 (context 90),environment,undecided,0.688,expert,Marine biology,3
ER_00907,Recycling significantly reduces waste (context 90),environment,undecided,0.679,easy,Garbage audits,3
ER_00908,Organic farming is more sustainable (context 90),environment,undecided,0.613,medium,Land use data,3
ER_00909,Sea levels will rise 1 meter by 2100 (context 90),environment,undecided,0.703,hard,IPCC projections,4
ER_00910,Renewable energy can fully replace fossil fuels (context 90),environment,undecided,0.624,expert,Grid stability,4
ER_00911,Global temperatures will rise 2°C by 2050 (context 91),environment,supported,0.639,medium,Climate models,4
ER_00912,Plastic pollution is the biggest ocean threat (context 91),environment,undecided,0.64,hard,Marine research,3
ER_00913,Nuclear power is the safest energy source (context 91),environment,supported,0.878,expert,Mortality data,2
ER_00914,Deforestation causes 10% of global emissions (context 91),environment,supported,0.722,easy,UNFCCC data,1
ER_00915,Electric cars will solve air pollution (context 91),environment,rejected,0.627,medium,Grid emissions,3
ER_00916,Coral reefs will disappear by 2050 (context 91),environment,undecided,0.62,hard,Marine biology,3
ER_00917,Recycling significantly reduces waste (context 91),environment,undecided,0.571,expert,Garbage audits,2
ER_00918,Organic farming is more sustainable (context 91),environment,undecided,0.908,easy,Land use data,1
ER_00919,Sea levels will rise 1 meter by 2100 (context 91),environment,undecided,0.673,medium,IPCC projections,4
ER_00920,Renewable energy can fully replace fossil fuels (context 91),environment,undecided,0.561,hard,Grid stability,1
ER_00921,Global temperatures will rise 2°C by 2050 (context 92),environment,supported,0.582,easy,Climate models,1
ER_00922,Plastic pollution is the biggest ocean threat (context 92),environment,undecided,0.703,medium,Marine research,3
ER_00923,Nuclear power is the safest energy source (context 92),environment,supported,0.911,hard,Mortality data,4
ER_00924,Deforestation causes 10% of global emissions (context 92),environment,supported,0.669,expert,UNFCCC data,4
ER_00925,Electric cars will solve air pollution (context 92),environment,rejected,0.664,easy,Grid emissions,3
ER_00926,Coral reefs will disappear by 2050 (context 92),environment,undecided,0.767,medium,Marine biology,3
ER_00927,Recycling significantly reduces waste (context 92),environment,undecided,0.59,hard,Garbage audits,3
ER_00928,Organic farming is more sustainable (context 92),environment,undecided,0.605,expert,Land use data,4
ER_00929,Sea levels will rise 1 meter by 2100 (context 92),environment,undecided,0.826,easy,IPCC projections,2
ER_00930,Renewable energy can fully replace fossil fuels (context 92),environment,undecided,0.913,medium,Grid stability,2
ER_00931,Global temperatures will rise 2°C by 2050 (context 93),environment,supported,0.858,expert,Climate models,4
ER_00932,Plastic pollution is the biggest ocean threat (context 93),environment,undecided,0.651,easy,Marine research,3
ER_00933,Nuclear power is the safest energy source (context 93),environment,supported,0.707,medium,Mortality data,1
ER_00934,Deforestation causes 10% of global emissions (context 93),environment,supported,0.617,hard,UNFCCC data,1
ER_00935,Electric cars will solve air pollution (context 93),environment,rejected,0.618,expert,Grid emissions,1
ER_00936,Coral reefs will disappear by 2050 (context 93),environment,undecided,0.695,easy,Marine biology,4
ER_00937,Recycling significantly reduces waste (context 93),environment,undecided,0.854,medium,Garbage audits,3
ER_00938,Organic farming is more sustainable (context 93),environment,undecided,0.551,hard,Land use data,4
ER_00939,Sea levels will rise 1 meter by 2100 (context 93),environment,undecided,0.617,expert,IPCC projections,1
ER_00940,Renewable energy can fully replace fossil fuels (context 93),environment,undecided,0.658,easy,Grid stability,1
ER_00941,Global temperatures will rise 2°C by 2050 (context 94),environment,supported,0.628,hard,Climate models,4
ER_00942,Plastic pollution is the biggest ocean threat (context 94),environment,undecided,0.626,expert,Marine research,2
ER_00943,Nuclear power is the safest energy source (context 94),environment,supported,0.666,easy,Mortality data,1
ER_00944,Deforestation causes 10% of global emissions (context 94),environment,supported,0.878,medium,UNFCCC data,4
ER_00945,Electric cars will solve air pollution (context 94),environment,rejected,0.903,hard,Grid emissions,4
ER_00946,Coral reefs will disappear by 2050 (context 94),environment,undecided,0.908,expert,Marine biology,4
ER_00947,Recycling significantly reduces waste (context 94),environment,undecided,0.917,easy,Garbage audits,3
ER_00948,Organic farming is more sustainable (context 94),environment,undecided,0.585,medium,Land use data,4
ER_00949,Sea levels will rise 1 meter by 2100 (context 94),environment,undecided,0.927,hard,IPCC projections,3
ER_00950,Renewable energy can fully replace fossil fuels (context 94),environment,undecided,0.621,expert,Grid stability,2
ER_00951,Global temperatures will rise 2°C by 2050 (context 95),environment,supported,0.892,medium,Climate models,1
ER_00952,Plastic pollution is the biggest ocean threat (context 95),environment,undecided,0.84,hard,Marine research,3
ER_00953,Nuclear power is the safest energy source (context 95),environment,supported,0.583,expert,Mortality data,1
ER_00954,Deforestation causes 10% of global emissions (context 95),environment,supported,0.839,easy,UNFCCC data,4
ER_00955,Electric cars will solve air pollution (context 95),environment,rejected,0.695,medium,Grid emissions,2
ER_00956,Coral reefs will disappear by 2050 (context 95),environment,undecided,0.727,hard,Marine biology,3
ER_00957,Recycling significantly reduces waste (context 95),environment,undecided,0.856,expert,Garbage audits,2
ER_00958,Organic farming is more sustainable (context 95),environment,undecided,0.651,easy,Land use data,1
ER_00959,Sea levels will rise 1 meter by 2100 (context 95),environment,undecided,0.637,medium,IPCC projections,4
ER_00960,Renewable energy can fully replace fossil fuels (context 95),environment,undecided,0.743,hard,Grid stability,3
ER_00961,Global temperatures will rise 2°C by 2050 (context 96),environment,supported,0.883,easy,Climate models,3
ER_00962,Plastic pollution is the biggest ocean threat (context 96),environment,undecided,0.723,medium,Marine research,3
ER_00963,Nuclear power is the safest energy source (context 96),environment,supported,0.64,hard,Mortality data,1
ER_00964,Deforestation causes 10% of global emissions (context 96),environment,supported,0.685,expert,UNFCCC data,3
ER_00965,Electric cars will solve air pollution (context 96),environment,rejected,0.656,easy,Grid emissions,1
ER_00966,Coral reefs will disappear by 2050 (context 96),environment,undecided,0.63,medium,Marine biology,4
ER_00967,Recycling significantly reduces waste (context 96),environment,undecided,0.84,hard,Garbage audits,2
ER_00968,Organic farming is more sustainable (context 96),environment,undecided,0.844,expert,Land use data,4
ER_00969,Sea levels will rise 1 meter by 2100 (context 96),environment,undecided,0.553,easy,IPCC projections,2
ER_00970,Renewable energy can fully replace fossil fuels (context 96),environment,undecided,0.923,medium,Grid stability,3
ER_00971,Global temperatures will rise 2°C by 2050 (context 97),environment,supported,0.576,expert,Climate models,1
ER_00972,Plastic pollution is the biggest ocean threat (context 97),environment,undecided,0.751,easy,Marine research,4
ER_00973,Nuclear power is the safest energy source (context 97),environment,supported,0.676,medium,Mortality data,2
ER_00974,Deforestation causes 10% of global emissions (context 97),environment,supported,0.861,hard,UNFCCC data,1
ER_00975,Electric cars will solve air pollution (context 97),environment,rejected,0.767,expert,Grid emissions,1
ER_00976,Coral reefs will disappear by 2050 (context 97),environment,undecided,0.605,easy,Marine biology,1
ER_00977,Recycling significantly reduces waste (context 97),environment,undecided,0.863,medium,Garbage audits,1
ER_00978,Organic farming is more sustainable (context 97),environment,undecided,0.821,hard,Land use data,1
ER_00979,Sea levels will rise 1 meter by 2100 (context 97),environment,undecided,0.658,expert,IPCC projections,2
ER_00980,Renewable energy can fully replace fossil fuels (context 97),environment,undecided,0.815,easy,Grid stability,1
ER_00981,Global temperatures will rise 2°C by 2050 (context 98),environment,supported,0.657,hard,Climate models,2
ER_00982,Plastic pollution is the biggest ocean threat (context 98),environment,undecided,0.853,expert,Marine research,3
ER_00983,Nuclear power is the safest energy source (context 98),environment,supported,0.685,easy,Mortality data,3
ER_00984,Deforestation causes 10% of global emissions (context 98),environment,supported,0.853,medium,UNFCCC data,2
ER_00985,Electric cars will solve air pollution (context 98),environment,rejected,0.742,hard,Grid emissions,1
ER_00986,Coral reefs will disappear by 2050 (context 98),environment,undecided,0.893,expert,Marine biology,1
ER_00987,Recycling significantly reduces waste (context 98),environment,undecided,0.801,easy,Garbage audits,4
ER_00988,Organic farming is more sustainable (context 98),environment,undecided,0.775,medium,Land use data,4
ER_00989,Sea levels will rise 1 meter by 2100 (context 98),environment,undecided,0.701,hard,IPCC projections,4
ER_00990,Renewable energy can fully replace fossil fuels (context 98),environment,undecided,0.794,expert,Grid stability,3
ER_00991,Global temperatures will rise 2°C by 2050 (context 99),environment,supported,0.774,medium,Climate models,2
ER_00992,Plastic pollution is the biggest ocean threat (context 99),environment,undecided,0.741,hard,Marine research,2
ER_00993,Nuclear power is the safest energy source (context 99),environment,supported,0.571,expert,Mortality data,4
ER_00994,Deforestation causes 10% of global emissions (context 99),environment,supported,0.916,easy,UNFCCC data,3
ER_00995,Electric cars will solve air pollution (context 99),environment,rejected,0.88,medium,Grid emissions,3
ER_00996,Coral reefs will disappear by 2050 (context 99),environment,undecided,0.7,hard,Marine biology,1
ER_00997,Recycling significantly reduces waste (context 99),environment,undecided,0.586,expert,Garbage audits,4
ER_00998,Organic farming is more sustainable (context 99),environment,undecided,0.727,easy,Land use data,4
ER_00999,Sea levels will rise 1 meter by 2100 (context 99),environment,undecided,0.857,medium,IPCC projections,3
ER_01000,Renewable energy can fully replace fossil fuels (context 99),environment,undecided,0.71,hard,Grid stability,2
ER_01001,Global temperatures will rise 2°C by 2050 (context 100),environment,supported,0.566,easy,Climate models,4
ER_01002,Plastic pollution is the biggest ocean threat (context 100),environment,undecided,0.618,medium,Marine research,3
ER_01003,Nuclear power is the safest energy source (context 100),environment,supported,0.617,hard,Mortality data,3
ER_01004,Deforestation causes 10% of global emissions (context 100),environment,supported,0.619,expert,UNFCCC data,1
ER_01005,Electric cars will solve air pollution (context 100),environment,rejected,0.816,easy,Grid emissions,2
ER_01006,Coral reefs will disappear by 2050 (context 100),environment,undecided,0.578,medium,Marine biology,2
ER_01007,Recycling significantly reduces waste (context 100),environment,undecided,0.871,hard,Garbage audits,3
ER_01008,Organic farming is more sustainable (context 100),environment,undecided,0.674,expert,Land use data,4
ER_01009,Sea levels will rise 1 meter by 2100 (context 100),environment,undecided,0.9,easy,IPCC projections,1
ER_01010,Renewable energy can fully replace fossil fuels (context 100),environment,undecided,0.939,medium,Grid stability,4
ER_01011,Global temperatures will rise 2°C by 2050 (context 101),environment,supported,0.731,expert,Climate models,3
ER_01012,Plastic pollution is the biggest ocean threat (context 101),environment,undecided,0.92,easy,Marine research,4
ER_01013,Nuclear power is the safest energy source (context 101),environment,supported,0.556,medium,Mortality data,1
ER_01014,Deforestation causes 10% of global emissions (context 101),environment,supported,0.598,hard,UNFCCC data,4
ER_01015,Electric cars will solve air pollution (context 101),environment,rejected,0.771,expert,Grid emissions,3
ER_01016,Coral reefs will disappear by 2050 (context 101),environment,undecided,0.832,easy,Marine biology,4
ER_01017,Recycling significantly reduces waste (context 101),environment,undecided,0.823,medium,Garbage audits,1
ER_01018,Organic farming is more sustainable (context 101),environment,undecided,0.65,hard,Land use data,2
ER_01019,Sea levels will rise 1 meter by 2100 (context 101),environment,undecided,0.925,expert,IPCC projections,1
ER_01020,Renewable energy can fully replace fossil fuels (context 101),environment,undecided,0.909,easy,Grid stability,4
ER_01021,Global temperatures will rise 2°C by 2050 (context 102),environment,supported,0.864,hard,Climate models,1
ER_01022,Plastic pollution is the biggest ocean threat (context 102),environment,undecided,0.671,expert,Marine research,4
ER_01023,Nuclear power is the safest energy source (context 102),environment,supported,0.563,easy,Mortality data,3
ER_01024,Deforestation causes 10% of global emissions (context 102),environment,supported,0.844,medium,UNFCCC data,2
ER_01025,Electric cars will solve air pollution (context 102),environment,rejected,0.564,hard,Grid emissions,2
ER_01026,Coral reefs will disappear by 2050 (context 102),environment,undecided,0.744,expert,Marine biology,4
ER_01027,Recycling significantly reduces waste (context 102),environment,undecided,0.615,easy,Garbage audits,3
ER_01028,Organic farming is more sustainable (context 102),environment,undecided,0.784,medium,Land use data,1
ER_01029,Sea levels will rise 1 meter by 2100 (context 102),environment,undecided,0.942,hard,IPCC projections,1
ER_01030,Renewable energy can fully replace fossil fuels (context 102),environment,undecided,0.608,expert,Grid stability,2
ER_01031,Global temperatures will rise 2°C by 2050 (context 103),environment,supported,0.876,medium,Climate models,2
ER_01032,Plastic pollution is the biggest ocean threat (context 103),environment,undecided,0.623,hard,Marine research,1
ER_01033,Nuclear power is the safest energy source (context 103),environment,supported,0.588,expert,Mortality data,2
ER_01034,Deforestation causes 10% of global emissions (context 103),environment,supported,0.788,easy,UNFCCC data,3
ER_01035,Electric cars will solve air pollution (context 103),environment,rejected,0.828,medium,Grid emissions,4
ER_01036,Coral reefs will disappear by 2050 (context 103),environment,undecided,0.634,hard,Marine biology,2
ER_01037,Recycling significantly reduces waste (context 103),environment,undecided,0.636,expert,Garbage audits,4
ER_01038,Organic farming is more sustainable (context 103),environment,undecided,0.702,easy,Land use data,1
ER_01039,Sea levels will rise 1 meter by 2100 (context 103),environment,undecided,0.613,medium,IPCC projections,4
ER_01040,Renewable energy can fully replace fossil fuels (context 103),environment,undecided,0.641,hard,Grid stability,4
ER_01041,Global temperatures will rise 2°C by 2050 (context 104),environment,supported,0.928,easy,Climate models,3
ER_01042,Plastic pollution is the biggest ocean threat (context 104),environment,undecided,0.932,medium,Marine research,3
ER_01043,Nuclear power is the safest energy source (context 104),environment,supported,0.696,hard,Mortality data,3
ER_01044,Deforestation causes 10% of global emissions (context 104),environment,supported,0.918,expert,UNFCCC data,4
ER_01045,Electric cars will solve air pollution (context 104),environment,rejected,0.619,easy,Grid emissions,4
ER_01046,Coral reefs will disappear by 2050 (context 104),environment,undecided,0.701,medium,Marine biology,4
ER_01047,Recycling significantly reduces waste (context 104),environment,undecided,0.608,hard,Garbage audits,2
ER_01048,Organic farming is more sustainable (context 104),environment,undecided,0.714,expert,Land use data,1
ER_01049,Sea levels will rise 1 meter by 2100 (context 104),environment,undecided,0.617,easy,IPCC projections,1
ER_01050,Renewable energy can fully replace fossil fuels (context 104),environment,undecided,0.565,medium,Grid stability,1
