id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
LR_00918,The merger will harm competition (context 91),legal,undecided,0.555,easy,Antitrust analysis,3
LR_00919,The defendant meets the insanity defense criteria (context 91),legal,undecided,0.837,medium,Psychiatric evaluation,4
LR_00920,The non-compete clause is enforceable (context 91),legal,rejected,0.722,hard,State law precedents,2
LR_00921,The defendant had a right to self-defense (context 92),legal,undecided,0.601,easy,Case precedents,1
LR_00922,Intellectual property protection stifles innovation (context 92),legal,undecided,0.877,medium,Economic analysis,3
LR_00923,The contract was validly formed (context 92),legal,supported,0.935,hard,Contract law,2
LR_00924,The search violates the Fourth Amendment (context 92),legal,undecided,0.636,expert,Constitutional law,3
LR_00925,The employer is liable for workplace harassment (context 92),legal,supported,0.568,easy,Title VII,3
LR_00926,The patent claim is obvious (context 92),legal,undecided,0.743,medium,Prior art search,4
LR_00927,The testimony is admissible under hearsay rules (context 92),legal,rejected,0.723,hard,Evidence rules,4
LR_00928,The merger will harm competition (context 92),legal,undecided,0.671,expert,Antitrust analysis,2
LR_00929,The defendant meets the insanity defense criteria (context 92),legal,undecided,0.636,easy,Psychiatric evaluation,4
LR_00930,The non-compete clause is enforceable (context 92),legal,rejected,0.749,medium,State law precedents,2
LR_00931,The defendant had a right to self-defense (context 93),legal,undecided,0.835,expert,Case precedents,4
LR_00932,Intellectual property protection stifles innovation (context 93),legal,undecided,0.628,easy,Economic analysis,3
LR_00933,The contract was validly formed (context 93),legal,supported,0.837,medium,Contract law,1
LR_00934,The search violates the Fourth Amendment (context 93),legal,undecided,0.62,hard,Constitutional law,4
LR_00935,The employer is liable for workplace harassment (context 93),legal,supported,0.662,expert,Title VII,4
LR_00936,The patent claim is obvious (context 93),legal,undecided,0.607,easy,Prior art search,3
LR_00937,The testimony is admissible under hearsay rules (context 93),legal,rejected,0.917,medium,Evidence rules,4
LR_00938,The merger will harm competition (context 93),legal,undecided,0.891,hard,Antitrust analysis,2
LR_00939,The defendant meets the insanity defense criteria (context 93),legal,undecided,0.818,expert,Psychiatric evaluation,4
LR_00940,The non-compete clause is enforceable (context 93),legal,rejected,0.838,easy,State law precedents,3
LR_00941,The defendant had a right to self-defense (context 94),legal,undecided,0.552,hard,Case precedents,1
LR_00942,Intellectual property protection stifles innovation (context 94),legal,undecided,0.776,expert,Economic analysis,4
LR_00943,The contract was validly formed (context 94),legal,supported,0.73,easy,Contract law,1
LR_00944,The search violates the Fourth Amendment (context 94),legal,undecided,0.652,medium,Constitutional law,2
LR_00945,The employer is liable for workplace harassment (context 94),legal,supported,0.558,hard,Title VII,4
LR_00946,The patent claim is obvious (context 94),legal,undecided,0.559,expert,Prior art search,2
LR_00947,The testimony is admissible under hearsay rules (context 94),legal,rejected,0.944,easy,Evidence rules,3
LR_00948,The merger will harm competition (context 94),legal,undecided,0.817,medium,Antitrust analysis,1
LR_00949,The defendant meets the insanity defense criteria (context 94),legal,undecided,0.899,hard,Psychiatric evaluation,1
LR_00950,The non-compete clause is enforceable (context 94),legal,rejected,0.873,expert,State law precedents,2
LR_00951,The defendant had a right to self-defense (context 95),legal,undecided,0.845,medium,Case precedents,1
LR_00952,Intellectual property protection stifles innovation (context 95),legal,undecided,0.591,hard,Economic analysis,1
LR_00953,The contract was validly formed (context 95),legal,supported,0.934,expert,Contract law,1
LR_00954,The search violates the Fourth Amendment (context 95),legal,undecided,0.582,easy,Constitutional law,2
LR_00955,The employer is liable for workplace harassment (context 95),legal,supported,0.684,medium,Title VII,2
LR_00956,The patent claim is obvious (context 95),legal,undecided,0.616,hard,Prior art search,2
LR_00957,The testimony is admissible under hearsay rules (context 95),legal,rejected,0.618,expert,Evidence rules,1
LR_00958,The merger will harm competition (context 95),legal,undecided,0.728,easy,Antitrust analysis,2
LR_00959,The defendant meets the insanity defense criteria (context 95),legal,undecided,0.695,medium,Psychiatric evaluation,4
LR_00960,The non-compete clause is enforceable (context 95),legal,rejected,0.564,hard,State law precedents,2
LR_00961,The defendant had a right to self-defense (context 96),legal,undecided,0.761,easy,Case precedents,1
LR_00962,Intellectual property protection stifles innovation (context 96),legal,undecided,0.803,medium,Economic analysis,2
LR_00963,The contract was validly formed (context 96),legal,supported,0.594,hard,Contract law,4
LR_00964,The search violates the Fourth Amendment (context 96),legal,undecided,0.922,expert,Constitutional law,2
LR_00965,The employer is liable for workplace harassment (context 96),legal,supported,0.741,easy,Title VII,3
LR_00966,The patent claim is obvious (context 96),legal,undecided,0.878,medium,Prior art search,1
LR_00967,The testimony is admissible under hearsay rules (context 96),legal,rejected,0.885,hard,Evidence rules,3
LR_00968,The merger will harm competition (context 96),legal,undecided,0.946,expert,Antitrust analysis,1
LR_00969,The defendant meets the insanity defense criteria (context 96),legal,undecided,0.723,easy,Psychiatric evaluation,1
LR_00970,The non-compete clause is enforceable (context 96),legal,rejected,0.873,medium,State law precedents,1
LR_00971,The defendant had a right to self-defense (context 97),legal,undecided,0.566,expert,Case precedents,2
LR_00972,Intellectual property protection stifles innovation (context 97),legal,undecided,0.948,easy,Economic analysis,1
LR_00973,The contract was validly formed (context 97),legal,supported,0.574,medium,Contract law,4
LR_00974,The search violates the Fourth Amendment (context 97),legal,undecided,0.645,hard,Constitutional law,1
LR_00975,The employer is liable for workplace harassment (context 97),legal,supported,0.765,expert,Title VII,2
LR_00976,The patent claim is obvious (context 97),legal,undecided,0.607,easy,Prior art search,2
LR_00977,The testimony is admissible under hearsay rules (context 97),legal,rejected,0.808,medium,Evidence rules,1
LR_00978,The merger will harm competition (context 97),legal,undecided,0.568,hard,Antitrust analysis,3
LR_00979,The defendant meets the insanity defense criteria (context 97),legal,undecided,0.591,expert,Psychiatric evaluation,1
LR_00980,The non-compete clause is enforceable (context 97),legal,rejected,0.867,easy,State law precedents,4
LR_00981,The defendant had a right to self-defense (context 98),legal,undecided,0.763,hard,Case precedents,3
LR_00982,Intellectual property protection stifles innovation (context 98),legal,undecided,0.918,expert,Economic analysis,4
LR_00983,The contract was validly formed (context 98),legal,supported,0.743,easy,Contract law,1
LR_00984,The search violates the Fourth Amendment (context 98),legal,undecided,0.896,medium,Constitutional law,4
LR_00985,The employer is liable for workplace harassment (context 98),legal,supported,0.594,hard,Title VII,3
LR_00986,The patent claim is obvious (context 98),legal,undecided,0.81,expert,Prior art search,1
LR_00987,The testimony is admissible under hearsay rules (context 98),legal,rejected,0.699,easy,Evidence rules,3
LR_00988,The merger will harm competition (context 98),legal,undecided,0.657,medium,Antitrust analysis,1
LR_00989,The defendant meets the insanity defense criteria (context 98),legal,undecided,0.686,hard,Psychiatric evaluation,4
LR_00990,The non-compete clause is enforceable (context 98),legal,rejected,0.768,expert,State law precedents,4
LR_00991,The defendant had a right to self-defense (context 99),legal,undecided,0.651,medium,Case precedents,4
LR_00992,Intellectual property protection stifles innovation (context 99),legal,undecided,0.658,hard,Economic analysis,1
LR_00993,The contract was validly formed (context 99),legal,supported,0.56,expert,Contract law,1
LR_00994,The search violates the Fourth Amendment (context 99),legal,undecided,0.806,easy,Constitutional law,2
LR_00995,The employer is liable for workplace harassment (context 99),legal,supported,0.92,medium,Title VII,2
LR_00996,The patent claim is obvious (context 99),legal,undecided,0.858,hard,Prior art search,2
LR_00997,The testimony is admissible under hearsay rules (context 99),legal,rejected,0.941,expert,Evidence rules,1
LR_00998,The merger will harm competition (context 99),legal,undecided,0.933,easy,Antitrust analysis,4
LR_00999,The defendant meets the insanity defense criteria (context 99),legal,undecided,0.826,medium,Psychiatric evaluation,4
LR_01000,The non-compete clause is enforceable (context 99),legal,rejected,0.709,hard,State law precedents,4
LR_01001,The defendant had a right to self-defense (context 100),legal,undecided,0.8,easy,Case precedents,4
LR_01002,Intellectual property protection stifles innovation (context 100),legal,undecided,0.767,medium,Economic analysis,1
LR_01003,The contract was validly formed (context 100),legal,supported,0.881,hard,Contract law,4
LR_01004,The search violates the Fourth Amendment (context 100),legal,undecided,0.685,expert,Constitutional law,3
LR_01005,The employer is liable for workplace harassment (context 100),legal,supported,0.796,easy,Title VII,1
LR_01006,The patent claim is obvious (context 100),legal,undecided,0.623,medium,Prior art search,3
LR_01007,The testimony is admissible under hearsay rules (context 100),legal,rejected,0.892,hard,Evidence rules,1
LR_01008,The merger will harm competition (context 100),legal,undecided,0.67,expert,Antitrust analysis,3
LR_01009,The defendant meets the insanity defense criteria (context 100),legal,undecided,0.771,easy,Psychiatric evaluation,3
LR_01010,The non-compete clause is enforceable (context 100),legal,rejected,0.82,medium,State law precedents,3
LR_01011,The defendant had a right to self-defense (context 101),legal,undecided,0.784,expert,Case precedents,4
LR_01012,Intellectual property protection stifles innovation (context 101),legal,undecided,0.899,easy,Economic analysis,1
LR_01013,The contract was validly formed (context 101),legal,supported,0.734,medium,Contract law,2
LR_01014,The search violates the Fourth Amendment (context 101),legal,undecided,0.633,hard,Constitutional law,1
LR_01015,The employer is liable for workplace harassment (context 101),legal,supported,0.923,expert,Title VII,4
LR_01016,The patent claim is obvious (context 101),legal,undecided,0.681,easy,Prior art search,2
LR_01017,The testimony is admissible under hearsay rules (context 101),legal,rejected,0.875,medium,Evidence rules,3
LR_01018,The merger will harm competition (context 101),legal,undecided,0.882,hard,Antitrust analysis,1
LR_01019,The defendant meets the insanity defense criteria (context 101),legal,undecided,0.914,expert,Psychiatric evaluation,4
LR_01020,The non-compete clause is enforceable (context 101),legal,rejected,0.738,easy,State law precedents,2
LR_01021,The defendant had a right to self-defense (context 102),legal,undecided,0.813,hard,Case precedents,3
LR_01022,Intellectual property protection stifles innovation (context 102),legal,undecided,0.657,expert,Economic analysis,2
LR_01023,The contract was validly formed (context 102),legal,supported,0.765,easy,Contract law,3
LR_01024,The search violates the Fourth Amendment (context 102),legal,undecided,0.695,medium,Constitutional law,1
LR_01025,The employer is liable for workplace harassment (context 102),legal,supported,0.941,hard,Title VII,3
LR_01026,The patent claim is obvious (context 102),legal,undecided,0.656,expert,Prior art search,3
LR_01027,The testimony is admissible under hearsay rules (context 102),legal,rejected,0.631,easy,Evidence rules,2
LR_01028,The merger will harm competition (context 102),legal,undecided,0.845,medium,Antitrust analysis,4
LR_01029,The defendant meets the insanity defense criteria (context 102),legal,undecided,0.936,hard,Psychiatric evaluation,4
LR_01030,The non-compete clause is enforceable (context 102),legal,rejected,0.856,expert,State law precedents,3
LR_01031,The defendant had a right to self-defense (context 103),legal,undecided,0.654,medium,Case precedents,3
LR_01032,Intellectual property protection stifles innovation (context 103),legal,undecided,0.849,hard,Economic analysis,1
LR_01033,The contract was validly formed (context 103),legal,supported,0.633,expert,Contract law,2
LR_01034,The search violates the Fourth Amendment (context 103),legal,undecided,0.791,easy,Constitutional law,1
LR_01035,The employer is liable for workplace harassment (context 103),legal,supported,0.611,medium,Title VII,3
LR_01036,The patent claim is obvious (context 103),legal,undecided,0.947,hard,Prior art search,4
LR_01037,The testimony is admissible under hearsay rules (context 103),legal,rejected,0.772,expert,Evidence rules,1
LR_01038,The merger will harm competition (context 103),legal,undecided,0.787,easy,Antitrust analysis,3
LR_01039,The defendant meets the insanity defense criteria (context 103),legal,undecided,0.923,medium,Psychiatric evaluation,4
LR_01040,The non-compete clause is enforceable (context 103),legal,rejected,0.591,hard,State law precedents,3
LR_01041,The defendant had a right to self-defense (context 104),legal,undecided,0.823,easy,Case precedents,1
LR_01042,Intellectual property protection stifles innovation (context 104),legal,undecided,0.833,medium,Economic analysis,2
LR_01043,The contract was validly formed (context 104),legal,supported,0.879,hard,Contract law,3
LR_01044,The search violates the Fourth Amendment (context 104),legal,undecided,0.634,expert,Constitutional law,1
LR_01045,The employer is liable for workplace harassment (context 104),legal,supported,0.844,easy,Title VII,3
LR_01046,The patent claim is obvious (context 104),legal,undecided,0.939,medium,Prior art search,2
LR_01047,The testimony is admissible under hearsay rules (context 104),legal,rejected,0.741,hard,Evidence rules,4
LR_01048,The merger will harm competition (context 104),legal,undecided,0.663,expert,Antitrust analysis,1
LR_01049,The defendant meets the insanity defense criteria (context 104),legal,undecided,0.949,easy,Psychiatric evaluation,3
LR_01050,The non-compete clause is enforceable (context 104),legal,rejected,0.937,medium,State law precedents,2
